#{"t_start": 1778086532.8526413, "env_id": "YaskawaGP7ReachPyBullet-Collision-Free-v0"}
r,l,t
-11.02922,45,13670.780566
-3.699462,24,13671.071789
-9.047409,42,13671.579958
-7.391547,41,13672.068368
-8.894345,38,13672.522187
-14.732371,55,13673.193978
-52.333202,253,13681.286828
-12.08125,84,13682.206198
-12.049742,52,13682.777674
-18.30963,69,13683.570945
-52.631296,500,13689.623356
-20.007139,76,13690.573491
-7.919689,41,13691.074126
-18.483312,171,13693.116605
-12.72452,97,13694.296705
-9.614093,41,13694.809215
-11.929129,71,13695.658465
-7.395631,34,13696.070344
-9.877048,43,13696.59638
-10.316098,45,13697.131951
-10.487913,40,13697.606684
-13.330917,78,13698.558493
-14.578683,51,13699.173822
-17.512447,60,13699.889496
-11.653367,47,13700.50608
-13.711549,45,13701.055202
-21.279424,139,13702.740722
-10.982005,79,13703.68619
-9.04297,74,13704.574819
-13.525899,48,13705.143304
-7.116049,69,13705.967879
-10.02359,77,13706.903685
-16.130463,55,13707.572529
-16.633656,109,13708.874593
-16.529261,60,13709.59107
-13.034673,45,13710.132649
-12.316946,88,13711.242597
-6.333622,30,13711.599644
-11.99532,81,13712.594722
-15.977466,127,13714.113619
-7.924228,34,13714.512548
-6.52492,32,13714.89852
-8.384721,39,13715.37292
-4.175649,29,13715.724353
-19.40442,63,13716.473138
-15.816724,65,13717.263209
-5.145524,14,13717.428803
-13.424156,52,13718.055831
-18.757875,76,13718.97067
-5.003745,33,13719.366589
-16.732502,156,13721.267457
-8.357187,47,13721.829364
-15.479264,53,13722.468273
-8.656685,58,13723.165386
-9.990822,40,13723.643886
-17.004383,60,13724.364938
-11.307651,44,13724.890437
-12.439566,82,13725.866255
-4.549295,29,13726.20535
-16.820818,73,13727.084885
-9.862629,59,13727.795013
-20.127274,125,13729.296735
-11.214286,57,13729.993231
-10.770955,40,13730.467267
-12.78049,69,13731.294645
-10.934532,95,13732.495125
-8.835484,43,13733.010775
-16.871962,57,13733.694944
-11.162154,60,13734.410319
-15.586432,100,13735.602139
-10.291335,72,13736.46182
-15.252379,120,13737.901615
-14.996302,56,13738.565518
-20.022053,85,13739.585198
-9.447756,42,13740.084889
-30.440707,127,13745.291337
-12.295002,62,13746.015432
-11.706923,73,13746.86118
-11.744196,54,13747.492493
-15.502092,52,13748.084912
-11.212864,93,13749.162386
-11.304175,42,13749.646065
-8.024252,39,13750.097791
-11.356828,46,13750.626516
-10.301088,44,13751.131146
-13.602773,47,13751.673948
-18.671306,69,13752.476781
-15.137241,50,13753.105561
-9.934519,54,13753.770508
-50.358216,500,13759.755852
-11.274872,45,13760.297435
-12.833026,52,13760.915095
-7.577857,39,13761.386837
-7.051267,32,13761.78331
-15.585703,154,13763.673798
-10.353702,80,13764.637141
-9.844314,44,13765.159751
-12.941632,53,13765.800806
-15.403934,50,13766.397243
-10.113263,63,13767.17215
-10.192407,46,13767.744651
-46.09201,500,13773.890516
-9.124489,47,13774.465081
-9.668952,66,13775.263949
-59.20064,500,13781.289472
-51.387977,428,13786.463348
-14.751906,83,13787.459301
-9.707414,42,13787.969418
-12.396334,52,13788.600768
-13.137863,76,13789.518285
-18.817652,130,13791.085357
-7.599094,53,13791.735596
-20.095271,87,13792.78156
-17.478893,82,13793.759337
-12.876174,50,13794.361734
-12.113581,43,13794.900889
-7.790419,37,13795.36166
-12.582947,46,13795.908831
-23.1094,164,13797.878929
-18.436464,55,13798.540201
-38.70121,491,13807.713657
-17.800004,54,13808.381152
-13.12959,45,13808.927664
-10.967115,63,13809.694855
-14.352946,51,13810.277413
-12.891025,44,13810.790203
-11.976587,50,13811.364645
-20.403971,127,13812.830623
-14.37717,94,13813.921475
-11.844927,100,13815.097043
-67.020236,500,13821.157454
-8.694566,38,13821.615669
-11.36076,46,13822.171632
-7.350351,33,13822.559592
-15.840465,60,13823.275656
-10.491765,45,13823.84895
-16.066909,57,13824.522132
-9.173663,44,13825.057106
-11.647115,46,13825.620729
-11.697899,47,13826.20118
-19.427953,75,13827.138059
-14.660485,57,13827.830856
-9.218174,41,13828.336095
-17.447887,68,13829.155818
-16.555589,64,13829.915814
-7.505419,35,13830.357014
-14.345239,67,13831.164037
-12.697529,51,13831.772929
-16.01185,61,13832.520897
-13.720669,64,13833.293845
-14.595884,59,13834.001698
-7.762137,37,13834.449473
-11.327747,48,13835.027583
-15.264591,50,13835.629951
-11.463369,43,13836.154552
-14.873572,50,13836.764923
-51.877913,500,13842.799043
-12.549484,97,13843.990078
-52.294096,500,13850.118103
-19.170009,68,13850.937416
-9.685392,52,13851.572749
-15.4751,56,13852.240134
-18.04397,85,13853.277367
-10.870461,40,13853.751679
-8.599521,43,13854.267303
-11.807581,52,13854.898203
-14.844736,57,13855.573889
-8.370147,40,13856.059617
-10.760462,41,13856.54439
-11.528446,42,13857.047557
-12.736304,51,13857.665219
-14.80861,56,13858.333048
-13.578569,57,13859.068591
-11.526837,67,13859.900638
-14.826389,78,13860.854351
-14.270561,104,13862.12527
-7.613399,38,13862.588034
-11.725539,47,13863.166441
-9.779517,47,13863.761851
-8.531759,40,13864.23965
-14.54342,50,13864.840048
-8.569265,40,13865.317772
-9.821698,46,13865.887796
-16.783419,68,13866.710123
-16.697883,61,13867.446159
-7.468089,35,13867.872023
-12.281778,29,13873.198833
-9.719774,38,13873.677078
-14.110941,56,13874.338361
-22.104224,293,13877.759914
-17.129088,88,13878.778955
-11.771144,49,13879.3504
-11.943884,49,13879.935059
-21.579969,200,13882.306851
-12.318665,93,13883.372504
-17.087806,57,13884.0379
-17.967706,70,13884.83845
-12.527311,48,13885.385997
-16.551262,191,13887.631941
-21.760037,158,13889.46032
-33.109731,500,13895.30056
-22.045913,188,13897.495358
-13.864699,62,13898.22242
-14.9294,51,13898.808877
-10.383935,48,13899.359384
-16.617589,70,13900.167289
-20.938061,69,13900.955217
-12.275631,47,13901.498736
-13.670039,60,13902.231136
-11.985307,59,13902.90918
-19.56784,69,13903.717236
-19.677948,72,13904.550978
-13.583143,59,13905.231188
-17.352243,72,13906.049369
-6.977693,100,13907.207989
-12.618486,43,13907.713639
-12.47096,79,13908.615241
-16.069379,71,13909.429631
-6.929956,35,13909.834574
-16.47126,121,13911.231466
-14.494877,100,13912.410086
-9.187752,42,13912.896818
-9.95346,41,13913.369526
-8.423258,41,13913.837121
-10.284404,44,13914.342775
-17.866953,58,13915.013308
-9.641556,61,13915.711718
-14.659014,101,13916.885586
-13.892123,54,13917.522354
-11.587118,66,13918.294324
-15.036437,48,13918.843245
-15.640205,50,13919.41601
-8.433005,37,13919.84686
-7.954823,35,13920.24822
-17.272151,74,13921.101445
-20.322847,131,13922.615906
-11.05601,52,13923.263739
-13.372871,53,13923.887126
-8.241041,36,13924.299374
-10.216117,44,13924.802644
-10.149232,45,13925.321259
-11.934104,50,13925.900293
-13.71221,54,13926.516491
-11.287104,46,13927.055049
-34.189844,392,13935.722827
-6.435254,37,13936.156698
-10.456819,60,13936.839875
-9.94086,38,13937.282665
-21.077224,115,13938.605354
-14.257107,54,13939.227723
-8.463238,36,13939.637629
-11.436606,44,13940.141845
-17.807459,71,13940.974617
-13.462863,49,13941.543042
-37.457473,500,13947.324279
-10.274519,41,13947.812691
-17.286932,112,13949.095529
-76.265231,399,13953.683586
-10.123243,47,13954.223748
-7.159095,38,13954.668536
-74.157379,500,13960.449027
-9.837956,40,13960.906805
-20.283211,69,13961.690626
-12.211266,56,13962.327949
-9.75478,42,13962.812655
-59.788732,500,13968.686958
-50.810357,500,13974.450942
-9.498688,41,13974.922881
-9.144834,45,13975.437506
-12.814933,54,13976.050373
-38.293633,382,13980.510598
-8.452521,38,13980.958374
-9.09817,36,13981.367283
-15.722374,57,13982.017547
-12.648126,67,13982.799785
-8.111162,36,13983.219315
-11.307414,41,13983.690936
-21.687139,181,13985.761892
-6.514624,93,13986.879191
-17.859071,63,13987.626824
-23.183074,307,13991.194704
-12.886582,46,13991.72432
-10.485271,56,13992.367619
-6.846821,32,13992.73861
-10.734823,56,13997.254045
-13.805776,81,13998.236389
-20.264064,76,13999.107469
-14.358676,61,13999.813507
-14.898381,65,14000.556525
-43.675706,500,14006.364549
-8.72839,41,14006.837296
-7.69577,36,14007.27822
-5.156724,40,14007.76891
-16.15384,92,14008.957989
-16.43182,85,14010.011845
-56.229406,500,14016.027021
-9.62118,25,14016.325221
-16.489244,62,14017.067216
-8.148611,36,14017.511061
-10.753803,48,14018.138383
-18.764385,50,14018.731012
-8.148943,44,14019.259197
-14.189979,50,14019.856791
-13.079888,53,14020.499075
-11.326407,56,14021.166479
-8.821499,42,14021.687519
-17.567799,58,14022.385231
-14.589187,61,14023.121004
-4.850256,33,14023.512654
-7.191232,68,14024.322495
-13.114326,45,14024.862501
-11.474751,48,14025.445622
-7.726996,34,14025.858129
-81.9593,421,14030.99683
-108.152392,447,14036.39285
-8.548649,40,14036.871536
-16.634613,58,14037.571546
-8.69927,38,14038.049842
-48.659143,500,14044.103719
-58.144909,471,14049.966739
-8.991541,36,14050.409526
-7.154586,14,14050.575084
-22.36647,181,14052.790548
-8.183109,43,14053.316144
-31.114482,334,14057.340057
-63.863178,414,14066.915369
-5.438478,9,14067.016099
-29.32895,248,14069.885705
-5.336139,43,14070.391847
-53.871814,500,14076.197572
-48.446772,500,14081.9633
-12.504144,49,14082.564479
-68.570161,500,14088.318648
-38.142497,500,14094.124976
-10.295543,48,14094.678961
-31.317987,441,14099.752373
-19.650528,59,14100.425581
-10.554212,54,14101.041928
-10.309931,55,14101.669229
-12.25693,46,14102.204833
-10.023026,40,14102.667966
-12.922506,49,14103.235482
-21.619238,74,14104.124384
-16.955636,54,14104.743028
-10.979214,60,14105.420192
-11.237303,47,14105.972767
-17.749991,73,14106.809775
-69.990122,500,14112.592447
-18.931797,59,14113.267645
-20.653482,73,14114.152585
-7.75304,34,14114.570495
-19.509105,76,14115.450122
-17.706721,54,14116.068407
-17.2682,51,14116.647862
-71.344666,317,14130.282983
-11.810618,43,14130.826155
-35.141771,500,14136.758696
-44.642632,500,14142.8569
-7.596178,36,14143.296696
-9.003054,44,14143.819333
-13.180801,52,14144.435658
-21.342192,61,14145.164712
-12.56153,50,14145.773221
-21.22227,93,14146.924619
-32.008416,392,14151.674106
-14.4931,110,14153.008799
-28.870869,358,14157.352266
-13.086214,45,14157.889894
-20.383726,76,14158.809293
-11.015419,40,14159.287765
-56.792979,257,14162.396238
-49.838532,500,14168.463856
-18.299802,54,14169.11016
-11.5915,42,14169.611446
-9.876744,58,14170.30674
-16.262038,63,14171.079653
-12.197263,42,14171.577349
-13.563963,101,14172.816039
-7.474523,33,14173.216969
-6.595105,33,14173.614019
-10.404303,49,14174.216507
-12.692349,45,14174.757039
-9.534196,44,14175.288886
-16.207415,82,14176.26521
-14.98563,55,14176.946966
-15.409768,64,14177.726176
-12.78038,45,14178.3056
-9.545803,45,14178.862139
-10.323805,43,14179.387282
-21.076865,68,14180.198095
-9.901282,44,14180.733525
-24.267877,175,14182.826002
-4.137191,24,14183.110837
-5.287538,33,14183.505813
-15.355542,73,14184.36786
-11.686138,51,14184.987529
-47.213282,477,14197.035221
-22.079148,139,14198.613135
-6.002987,58,14199.253427
-17.084509,59,14199.927915
-17.595017,54,14200.592512
-7.697332,35,14201.011424
-8.597327,37,14201.453239
-41.973792,500,14207.493014
-11.927138,54,14208.140314
-20.668472,84,14209.168571
-57.315476,500,14215.212034
-19.549171,100,14216.417398
-10.62289,53,14217.049422
-13.389464,50,14217.649507
-11.832073,41,14218.14993
-15.396708,52,14218.775263
-12.305525,70,14219.610819
-12.462142,55,14220.284045
-13.064388,51,14220.906361
-18.377573,73,14221.825326
-20.169362,94,14222.957329
-13.373729,57,14223.646514
-11.9239,68,14224.457657
-14.833509,67,14225.259743
-11.515569,46,14225.82017
-15.006066,55,14226.49038
-12.900185,59,14227.179541
-12.145678,54,14227.841015
-9.626945,42,14228.354989
-31.289314,399,14233.205805
-12.479242,70,14234.048614
-18.402534,63,14234.796649
-44.263539,500,14240.771824
-10.930327,117,14242.159706
-50.724401,500,14248.214298
-13.724212,46,14248.772935
-6.222588,33,14249.168902
-13.41487,74,14250.061498
-11.435546,52,14250.681841
-8.492675,41,14251.183479
-15.407558,49,14251.772906
-15.297798,55,14252.442893
-16.652922,68,14253.248016
-18.317989,80,14254.248214
-10.404513,62,14254.99819
-20.15431,196,14264.25344
-24.083076,189,14266.569859
-13.612655,59,14267.277963
-36.226914,284,14270.707011
-9.344977,42,14271.219994
-44.836921,500,14277.266186
-15.794508,73,14278.134132
-16.403183,58,14278.823287
-34.601662,310,14282.522961
-12.954541,51,14283.127659
-10.345587,50,14283.729642
-19.458208,121,14285.203707
-12.145453,51,14285.859114
-14.459388,87,14286.897768
-17.40676,147,14288.6845
-6.563757,33,14289.077776
-19.143357,171,14291.224772
-10.936465,71,14292.101462
-6.573987,31,14292.47344
-18.464492,70,14293.340583
-15.521222,51,14293.947404
-8.088567,85,14294.95533
-8.32448,35,14295.37521
-11.830951,42,14295.919987
-15.651115,183,14298.152575
-11.655283,46,14298.710111
-23.764325,114,14300.108864
-8.981191,39,14300.571605
-8.769681,38,14301.018412
-10.809208,64,14301.79981
-19.201207,195,14304.144001
-95.503483,500,14310.198017
-15.692891,75,14311.101579
-13.189693,55,14311.752866
-17.668218,89,14312.833794
-11.891786,80,14313.801684
-14.995011,57,14314.494017
-20.40714,153,14316.322977
-10.66402,53,14316.957138
-16.151482,64,14317.747667
-23.176938,136,14319.36472
-10.914267,54,14320.019388
-24.869089,193,14322.372417
-11.300009,46,14322.922975
-18.21041,73,14323.802759
-10.694711,40,14324.27617
-10.860532,30,14330.620403
-10.353318,42,14331.166077
-10.132272,40,14331.627004
-7.395344,39,14332.087846
-7.209893,37,14332.514329
-9.225035,37,14332.940199
-14.587588,84,14333.915145
-11.403788,75,14334.788815
-8.864077,39,14335.2521
-9.048062,43,14335.742815
-13.287089,50,14336.312761
-8.366963,39,14336.762117
-14.500511,46,14337.299689
-14.850347,53,14337.903069
-26.731541,240,14340.719023
-7.833458,38,14341.157187
-9.241427,42,14341.639868
-13.185523,55,14342.265469
-12.920694,89,14343.305387
-12.158616,45,14343.834171
-10.571815,60,14344.533349
-10.802941,40,14344.98869
-8.465848,38,14345.43051
-24.936679,253,14348.343808
-23.583651,147,14350.10683
-15.051428,84,14351.084142
-9.062214,47,14351.63465
-17.734205,87,14352.627013
-12.178793,75,14353.500246
-16.98996,65,14354.229511
-8.083176,35,14354.641402
-10.406933,99,14355.792308
-17.857085,107,14357.024591
-13.07201,53,14357.639467
-28.970813,230,14360.31953
-6.077244,36,14360.73435
-55.118922,500,14366.513402
-9.692137,41,14366.984171
-8.814882,54,14367.686453
-16.239613,50,14368.306073
-8.418939,35,14368.75034
-8.953488,51,14369.338017
-19.321903,68,14370.148164
-13.257144,75,14371.096657
-8.555536,43,14371.590907
-17.932464,145,14373.267244
-14.163566,65,14374.008361
-46.31358,337,14377.915233
-15.744721,48,14378.482714
-17.322548,127,14379.955783
-18.492315,136,14381.572267
-7.712609,39,14382.021213
-9.270932,41,14382.491934
-8.496148,35,14382.891865
-16.153021,74,14383.764959
-10.694685,44,14384.267618
-7.834222,39,14384.717389
-24.655867,125,14386.165525
-34.640846,239,14391.192037
-9.78945,50,14391.806222
-13.864372,48,14392.357774
-15.165598,57,14393.060873
-8.055142,41,14393.525656
-15.520258,74,14394.375223
-28.648242,228,14396.983526
-11.403437,50,14397.576088
-15.610757,58,14398.242309
-11.687536,76,14399.110693
-8.444879,38,14399.559465
-10.933899,44,14400.068138
-13.891974,54,14400.694437
-12.728072,60,14401.390157
-4.829186,31,14401.750173
-17.423216,75,14402.612527
-58.74389,500,14408.482471
-17.302093,90,14409.545747
-16.284757,76,14410.420122
-8.342545,36,14410.851397
-13.847716,52,14411.487699
-19.252278,103,14412.754675
-10.793483,41,14413.225118
-10.291155,44,14413.75187
-13.318606,45,14414.345315
-8.368576,40,14414.822013
-9.983206,42,14415.309493
-10.136911,62,14416.020571
-13.684008,68,14416.805039
-20.232231,76,14417.680297
-5.073284,31,14418.045517
-38.360185,377,14422.441332
-45.760202,401,14427.086911
-17.107008,64,14427.830262
-7.338227,37,14428.251109
-15.354054,102,14429.435889
-13.506727,52,14430.038258
-8.71512,40,14430.496067
-29.31188,124,14431.931149
-44.959997,500,14437.732004
-12.45046,53,14438.344016
-13.780035,53,14438.961378
-14.101302,54,14439.590646
-9.654455,47,14440.129687
-12.061077,52,14440.722449
-5.339785,13,14440.875017
-14.237921,75,14441.740737
-55.939357,500,14447.595965
-20.19812,114,14448.970073
-12.796311,71,14454.085107
-7.349632,38,14454.547843
-11.964093,47,14455.083442
-11.527128,65,14455.832565
-11.666494,52,14456.439104
-9.491113,43,14456.929117
-17.160388,62,14457.689815
-17.198579,74,14458.547569
-8.74159,36,14458.96106
-16.7542,91,14460.009291
-9.65484,38,14460.444023
-13.403577,52,14461.057028
-11.251918,41,14461.531777
-13.359637,47,14462.071338
-9.75759,60,14462.775973
-13.050962,50,14463.351851
-7.354272,18,14463.555337
-5.570445,11,14463.685959
-12.193057,43,14464.178673
-9.80692,41,14464.649474
-11.871886,100,14465.804498
-10.327801,54,14466.419094
-14.036656,66,14467.188551
-24.523825,117,14468.560121
-13.342381,47,14469.115302
-12.798852,49,14469.685266
-20.591145,97,14470.79671
-109.526833,500,14476.565977
-4.230986,28,14476.884152
-19.85702,51,14477.477568
-16.097118,51,14478.063568
-6.005289,38,14478.506776
-15.332703,73,14479.396167
-9.477313,47,14479.93869
-17.833922,76,14480.812359
-11.290637,49,14481.376423
-24.918434,166,14483.28179
-21.469167,120,14484.651363
-38.401927,296,14488.065128
-51.035506,500,14493.868575
-20.093904,131,14495.389702
-12.701741,51,14496.006558
-12.097336,44,14496.525175
-17.166316,87,14497.522858
-7.741545,38,14497.958724
-5.203691,31,14498.324343
-13.048526,45,14498.835005
-14.699159,48,14499.396683
-50.757401,500,14505.253961
-12.972087,80,14506.182057
-10.160486,39,14506.639833
-10.390532,45,14507.16513
-15.80385,95,14508.261053
-14.967452,85,14509.251866
-9.232498,59,14509.931289
-9.72454,42,14510.420982
-10.958985,71,14511.250797
-12.754073,51,14511.880956
-3.448697,29,14515.552767
-7.044702,19,14515.773148
-13.256635,78,14516.666529
-18.557035,82,14517.601586
-14.45095,55,14518.237322
-52.702393,500,14524.073484
-8.371526,44,14524.577138
-6.788675,36,14524.998934
-11.93257,85,14525.982306
-17.604222,68,14526.766441
-8.438864,44,14527.280006
-15.541435,59,14527.970757
-10.22475,46,14528.500345
-13.739909,51,14529.104708
-9.489194,45,14529.629937
-10.068061,42,14530.120596
-19.342197,143,14531.772189
-15.324516,82,14532.721679
-14.412459,53,14533.384884
-9.160242,47,14533.925441
-19.45401,51,14534.50991
-11.215432,53,14535.11933
-15.935012,55,14535.747944
-8.312096,38,14536.193227
-20.442244,93,14537.26491
-6.531123,15,14537.434457
-12.0001,49,14537.99186
-15.750219,65,14538.744858
-10.08254,43,14539.237455
-27.407681,284,14542.511515
-14.944695,49,14543.077256
-68.453666,500,14549.077292
-11.789217,49,14549.662939
-19.274943,56,14550.334044
-56.625638,500,14556.365439
-33.145346,248,14559.34697
-17.380046,95,14560.491434
-17.746073,73,14561.37532
-32.445319,193,14563.70476
-14.907021,48,14564.284251
-3.668661,24,14564.569484
-11.542967,50,14565.175992
-13.499047,66,14566.017183
-15.293615,76,14566.92916
-10.644439,38,14567.391928
-9.09882,46,14567.943121
-10.608622,54,14568.59208
-5.708903,19,14568.818476
-18.106373,111,14570.156713
-20.158213,67,14570.952589
-10.096059,40,14571.43225
-13.493228,49,14572.023668
-4.791622,15,14572.205178
-20.874361,105,14573.471226
-13.351457,52,14574.097317
-8.380022,30,14578.497658
-11.18915,41,14579.003317
-12.589078,43,14579.510963
-19.644848,65,14580.255951
-8.84037,38,14580.692785
-17.268552,93,14581.76951
-16.6508,55,14582.405783
-18.04731,80,14583.332192
-9.779414,40,14583.798553
-11.805842,53,14584.416873
-61.670657,500,14590.387339
-14.279412,54,14591.047559
-12.633323,45,14591.588109
-27.640136,310,14595.320324
-12.175423,74,14596.224908
-9.612071,43,14596.738512
-16.915238,92,14597.834534
-10.850319,49,14598.419973
-8.23298,38,14598.883375
-15.688536,56,14599.573835
-12.090048,64,14600.340789
-17.823164,76,14601.249858
-17.920356,104,14602.503483
-47.517579,342,14606.622237
-19.973262,107,14607.926237
-20.348518,122,14609.405265
-44.086079,500,14615.432097
-11.4744,52,14616.056003
-16.569563,53,14616.695675
-9.359444,30,14617.049706
-88.113321,500,14623.302402
-7.449432,79,14624.265185
-11.064779,43,14624.774848
-5.924622,14,14624.944371
-13.917631,48,14625.517841
-12.620437,45,14626.052553
-11.24637,45,14626.600121
-15.812097,54,14627.252859
-17.185215,72,14628.144596
-18.668379,60,14628.92252
-43.496308,500,14634.922367
-11.656531,49,14635.507995
-5.685913,12,14635.656567
-8.034475,16,14635.841075
-12.048605,43,14636.359715
-18.954251,96,14637.520962
-16.912192,63,14638.277536
-17.452605,54,14643.92574
-4.275427,27,14644.247877
-13.299524,46,14644.781601
-9.656101,39,14645.22777
-9.955738,39,14645.674671
-13.826881,57,14646.33424
-11.495942,50,14646.914666
-66.341692,263,14649.955017
-14.305715,70,14650.818954
-15.853276,79,14651.776489
-10.473529,50,14652.369071
-42.319439,500,14658.531313
-7.838989,35,14658.956174
-18.985394,72,14659.826485
-14.953027,47,14660.406931
-20.930047,142,14662.157277
-14.245224,55,14662.820985
-19.147147,54,14663.486314
-15.433331,57,14664.152537
-53.753212,500,14670.154669
-13.243876,61,14670.891057
-16.103775,81,14671.905393
-9.610638,47,14672.467648
-12.263119,44,14672.991221
-14.388081,62,14673.729388
-12.369264,51,14674.357853
-14.53064,51,14674.977985
-59.142272,500,14680.997071
-10.13306,41,14681.496738
-58.443289,500,14687.54925
-11.351419,47,14688.11671
-9.979955,41,14688.614406
-29.647759,308,14692.336272
-15.3731,61,14693.073492
-12.819271,46,14693.635922
-5.973688,30,14694.0189
-46.679786,500,14700.028784
-8.725621,39,14700.506508
-12.382426,46,14701.061712
-14.959202,60,14701.781789
-26.455788,191,14710.648325
-15.666991,53,14711.274666
-13.142762,47,14711.800572
-14.652108,57,14712.42291
-11.991905,47,14712.940528
-2.495046,21,14713.176921
-28.13049,246,14716.045195
-13.700016,70,14716.853998
-68.957488,500,14722.640697
-8.711656,36,14723.051575
-10.615224,54,14723.676443
-15.289051,62,14724.403067
-5.157479,10,14724.51676
-16.588238,58,14725.185324
-9.28912,45,14725.70524
-11.073833,53,14726.368041
-31.459073,150,14728.183527
-17.165611,53,14728.826839
-13.901302,87,14729.848335
-10.059346,20,14730.084672
-9.022534,32,14730.464686
-12.409221,47,14731.021291
-11.255144,51,14731.609747
-62.563469,500,14737.424618
-12.242666,52,14738.032689
-11.399864,43,14738.545344
-12.14684,65,14739.294168
-18.778576,55,14739.936817
-9.649681,48,14740.488372
-11.118888,56,14741.144629
-13.497997,49,14741.708111
-18.249033,61,14742.413405
-13.918126,49,14742.979893
-18.162464,61,14743.698
-10.464746,41,14744.170737
-12.870179,58,14744.838248
-11.563335,47,14745.375783
-39.579808,311,14749.038522
-5.517434,16,14749.22303
-16.65666,87,14750.232337
-11.553569,44,14750.73947
-17.218544,72,14751.583218
-12.561054,43,14752.080662
-18.664266,57,14752.745451
-5.079232,10,14752.861145
-10.051188,42,14753.347845
-18.144322,62,14754.076193
-8.0359,35,14754.482726
-9.333495,44,14754.986829
-11.250153,42,14755.471534
-33.569504,352,14759.582036
-15.14464,65,14760.341033
-10.708248,46,14760.887602
-18.983305,72,14761.719259
-18.283945,115,14763.05235
-8.98079,42,14763.537084
-9.654468,71,14764.355515
-5.570501,10,14764.466244
-44.720766,500,14776.051536
-16.553895,58,14776.686669
-16.172265,70,14777.462309
-10.175992,53,14778.079865
-19.500854,94,14779.16195
-7.224017,34,14779.55842
-48.752169,500,14785.334945
-16.331613,58,14786.011341
-10.767862,52,14786.610745
-10.223862,44,14787.126888
-14.88497,64,14787.861548
-13.015679,65,14788.616162
-15.323146,62,14789.329488
-11.458565,51,14789.916921
-8.800205,46,14790.440273
-20.109951,194,14792.736649
-13.918996,66,14793.518917
-12.547677,56,14794.168186
-11.640117,68,14794.950949
-15.038034,53,14795.575557
-12.067069,44,14796.085252
-11.923106,45,14796.595888
-18.34785,75,14797.466167
-12.000223,48,14798.029633
-25.926052,255,14800.968963
-11.743157,52,14801.597285
-13.822539,64,14802.33878
-12.593157,44,14802.840467
-10.145717,49,14803.407949
-14.431593,57,14804.058887
-10.467242,44,14804.568526
-10.321933,73,14805.415352
-14.657007,47,14805.96089
-19.246601,123,14807.376806
-22.791071,168,14809.300582
-47.815506,232,14811.966132
-16.935579,58,14812.674387
-20.137516,65,14813.427406
-14.886594,53,14814.032476
-11.348076,69,14814.824152
-11.3056,42,14815.310414
-9.958314,41,14815.781128
-14.958545,55,14816.424032
-18.807777,67,14817.215917
-9.067902,45,14817.744481
-8.475941,39,14818.19827
-18.926202,67,14818.97719
-18.04705,67,14819.759067
-20.188095,64,14820.493309
-22.454541,116,14821.853623
-11.726227,49,14822.420116
-21.336788,201,14824.779192
-16.424339,72,14825.605727
-55.100449,500,14831.374076
-11.365896,43,14831.877335
-10.660247,40,14832.34112
-56.654451,500,14843.151391
-8.782843,43,14843.641093
-15.49289,49,14844.20761
-32.294245,292,14847.619322
-10.202297,47,14848.162847
-7.989571,36,14848.577183
-10.842329,82,14849.515676
-8.026491,35,14849.921592
-37.904244,500,14855.771503
-12.291645,68,14856.559447
-15.25665,66,14857.320914
-15.587831,56,14857.974173
-11.363092,48,14858.523265
-25.977579,209,14860.968609
-10.488202,40,14861.423095
-8.714155,38,14861.879245
-22.751388,137,14863.465014
-15.131556,52,14864.071848
-27.65983,207,14866.502464
-11.670032,56,14867.170915
-8.02005,35,14867.581794
-8.948539,39,14868.027632
-70.270216,500,14873.795032
-17.085789,61,14874.496543
-38.781173,500,14880.305773
-11.851444,42,14880.801187
-13.270485,152,14882.564545
-13.595775,72,14883.398029
-24.663813,197,14885.69837
-7.995221,36,14886.107927
-41.054193,500,14892.11999
-19.219587,52,14892.745853
-25.587543,267,14900.425159
-12.969572,53,14901.066693
-9.999858,42,14901.550402
-18.055766,151,14903.294691
-19.39723,135,14904.872483
-20.220913,70,14905.704352
-19.07145,72,14906.548129
-5.307741,42,14907.037343
-13.776126,49,14907.611834
-43.556528,500,14913.433421
-9.380936,45,14913.956699
-20.589975,161,14915.830438
-18.665165,69,14916.633947
-10.841044,46,14917.163561
-12.735355,44,14917.67145
-10.360466,53,14918.289829
-13.219059,52,14918.899577
-18.882608,52,14919.500007
-10.0589,52,14920.117499
-10.511126,50,14920.723475
-43.402468,500,14926.51355
-53.519627,387,14930.978721
-19.805644,61,14931.70369
-7.88511,40,14932.170204
-19.180972,80,14933.087113
-18.510311,257,14936.058348
-39.882314,286,14939.365977
-39.320645,500,14945.174451
-14.595617,72,14946.013567
-9.412275,45,14946.527908
-19.506178,104,14947.719408
-10.737394,56,14948.376206
-47.261682,500,14954.226143
-10.976006,41,14954.706856
-13.075772,50,14955.285286
-8.029104,36,14955.705166
-14.935021,57,14956.360416
-38.515662,331,14965.913703
-10.755411,56,14966.555574
-20.070136,63,14967.293446
-10.309514,49,14967.847936
-9.236478,40,14968.320667
-19.41616,72,14969.149431
-12.86004,58,14969.812568
-8.279127,56,14970.46125
-19.079586,65,14971.213246
-9.693058,64,14971.953536
-19.312961,82,14972.900193
-7.4752,38,14973.340021
-7.200589,34,14973.729006
-26.579221,194,14976.001546
-9.658697,41,14976.480292
-18.696206,76,14977.349307
-7.917123,34,14977.744276
-5.21694,16,14977.927534
