train/actor_loss,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,rollout/ep_len_mean,train/critic_loss,train/learning_rate,time/total_timesteps,time/fps,rollout/success_rate,time/episodes
1.1279338598251343,-16.50630324,869,62105,109.96,0.005162754096090794,0.001,62206,71,0.53,450
1.3168883323669434,-17.21667136,888,63702,115.71,0.005865716375410557,0.001,63803,71,0.53,460
1.1940844058990479,-17.09160949,902,64786,116.38,0.008458787575364113,0.001,64887,71,0.51,470
1.432559847831726,-17.12978149,924,66139,116.93,0.0037348768673837185,0.001,66240,71,0.51,480
1.1745071411132812,-17.247448770000002,930,66665,116.84,0.008988309651613235,0.001,66766,71,0.52,490
1.2299120426177979,-17.04839114,936,67200,114.93,0.00446759769693017,0.001,67301,71,0.48,500
1.3117798566818237,-16.732498820000004,944,67809,109.48,0.013107014819979668,0.001,67910,71,0.46,510
1.2546088695526123,-16.083611010000002,957,68883,97.91,0.005321066826581955,0.001,68984,72,0.48,520
1.3496487140655518,-16.347294530000003,987,70717,104.91,0.007276644464582205,0.001,70818,71,0.52,530
1.2244555950164795,-15.98275529,997,71526,100.37,0.00928720086812973,0.001,71627,71,0.55,540
1.184474229812622,-16.24232321,1005,72209,101.04,0.015650276094675064,0.001,72310,71,0.51,550
1.1818889379501343,-15.777362409999999,1018,73327,96.25,0.006526906043291092,0.001,73428,72,0.51,560
1.1660010814666748,-17.011395790000005,1047,75090,103.04,0.01211465708911419,0.001,75191,71,0.49,570
1.2805769443511963,-16.731007690000002,1058,76075,99.36,0.007009746041148901,0.001,76176,71,0.46,580
1.2682735919952393,-17.473255160000004,1070,77064,103.99,0.00656301062554121,0.001,77165,72,0.39,590
1.308943748474121,-18.44941548,1090,78851,116.51,0.013874945230782032,0.001,78952,72,0.43,600
1.070584774017334,-18.73975864,1106,79990,121.81,0.005436581559479237,0.001,80091,72,0.47,610
1.1684215068817139,-18.8928539,1120,81154,122.71,0.004784035496413708,0.001,81255,72,0.47,620
1.177685022354126,-18.20362449,1127,81775,110.58,0.007157871965318918,0.001,81876,72,0.48,630
1.3364439010620117,-18.73318652,1144,83280,117.54,0.013290077447891235,0.001,83381,72,0.46,640
1.304446816444397,-18.850511020000003,1157,84313,121.04,0.0077987005934119225,0.001,84414,72,0.49,650
1.2345342636108398,-18.48725686,1174,85334,120.07,0.0066541568376123905,0.001,85435,72,0.53,660
1.018479347229004,-16.638496350000004,1180,85849,107.59,0.00779066514223814,0.001,85950,72,0.57,670
1.2406084537506104,-16.346906769999997,1186,86394,103.19,0.019107097759842873,0.001,86495,72,0.59,680
1.491255760192871,-15.904074920000001,1195,87158,100.94,0.01017066091299057,0.001,87259,72,0.62,690
1.2547643184661865,-15.12738262,1203,87866,90.15,0.01673351600766182,0.001,87967,73,0.61,700
1.0868699550628662,-15.224992030000001,1217,89005,90.15,0.006446638144552708,0.001,89106,73,0.57,710
1.1635098457336426,-15.019601099999997,1226,89805,86.51,0.010202895849943161,0.001,89906,73,0.56,720
1.1853253841400146,-15.39333709,1240,90742,89.67,0.009492781944572926,0.001,90843,73,0.52,730
1.2372283935546875,-15.00494557,1248,91416,81.36,0.007448993623256683,0.001,91517,73,0.51,740
1.1776249408721924,-14.578250970000001,1254,91875,75.62,0.027806811034679413,0.001,91976,73,0.5,750
1.1512649059295654,-14.83774072,1269,93110,77.76,0.02011573314666748,0.001,93211,73,0.47,760
1.1368086338043213,-15.16337283,1276,93705,78.56,0.03066364862024784,0.001,93806,73,0.47,770
1.331177830696106,-15.573037980000002,1288,94687,82.93,0.015969129279255867,0.001,94788,73,0.47,780
1.0530346632003784,-15.511992120000004,1300,95332,81.74,0.010582434944808483,0.001,95433,73,0.47,790
1.1962471008300781,-15.506453700000003,1309,96092,82.26,0.009785987436771393,0.001,96193,73,0.45,800
1.146627426147461,-15.606947750000002,1326,97465,84.6,0.034077949821949005,0.001,97566,73,0.45,810
1.1695051193237305,-15.832323939999998,1338,98476,86.71,0.011511057615280151,0.001,98577,73,0.45,820
1.186112642288208,-16.73374006,1371,100450,97.08,0.029277443885803223,0.001,100551,73,0.47,830
1.0968788862228394,-17.57917761,1390,102025,106.09,0.011021641083061695,0.001,102126,73,0.48,840
0.9545297622680664,-18.065350940000002,1400,102923,110.48,0.023632651194930077,0.001,103024,73,0.46,850
1.0676755905151367,-17.5407322,1413,103980,108.7,0.010846618562936783,0.001,104081,73,0.45,860
1.072300910949707,-18.13423047,1440,105324,116.19,0.023856446146965027,0.001,105425,73,0.45,870
1.0653693675994873,-18.22128808,1454,106564,118.77,0.02007114700973034,0.001,106665,73,0.46,880
0.8992104530334473,-18.42483676,1466,107551,122.19,0.015238551422953606,0.001,107652,73,0.5,890
1.2467544078826904,-18.4494993,1474,108194,121.02,0.01704762503504753,0.001,108295,73,0.49,900
1.277306079864502,-17.8239391,1484,109058,115.93,0.039840973913669586,0.001,109159,73,0.53,910
1.0274583101272583,-17.71561441,1502,109962,114.86,0.014942089095711708,0.001,110063,73,0.55,920
1.0027660131454468,-16.60764355,1513,110943,104.93,0.015145260840654373,0.001,111044,73,0.53,930
1.1494251489639282,-15.98926267,1526,112022,99.97,0.017904147505760193,0.001,112123,73,0.55,940
1.1377081871032715,-15.61061651,1534,112673,97.5,0.026789918541908264,0.001,112774,73,0.57,950
1.0822924375534058,-16.81130027,1568,115062,110.82,0.01929321512579918,0.001,115163,73,0.59,960
1.3810110092163086,-16.843436909999998,1582,116269,109.45,0.02253624051809311,0.001,116370,73,0.55,970
1.0385046005249023,-17.577798089999998,1603,118041,114.77,0.0322948582470417,0.001,118142,73,0.54,980
1.007217526435852,-18.11077362,1621,119556,120.05,0.01809638738632202,0.001,119657,73,0.51,990
0.9714472889900208,-18.47964181,1640,120582,123.88,0.015658577904105186,0.001,120683,73,0.5,1000
1.1137384176254272,-19.431817370000005,1658,122090,130.32,0.019567713141441345,0.001,122191,73,0.46,1010
1.0579586029052734,-19.915935809999997,1678,123762,138.0,0.017378639429807663,0.001,123863,73,0.44,1020
1.0269228219985962,-21.35103995,1708,125730,147.87,0.017836565151810646,0.001,125831,73,0.44,1030
1.1856986284255981,-22.43115307,1728,127436,154.14,0.018136437982320786,0.001,127537,73,0.41,1040
1.0726075172424316,-23.796222130000004,1751,129325,166.52,0.015881363302469254,0.001,129426,73,0.37,1050
1.07222580909729,-23.731856040000004,1775,130873,158.11,0.026705559343099594,0.001,130974,73,0.33,1060
1.0035927295684814,-23.05817021,1782,131423,151.54,0.034593403339385986,0.001,131524,73,0.34,1070
0.9053692817687988,-22.978070940000006,1798,132809,147.68,0.03029230237007141,0.001,132910,73,0.34,1080
0.8469713926315308,-23.823907239999997,1814,134117,145.61,0.02659580297768116,0.001,134218,73,0.3,1090
1.0500696897506714,-23.926739949999998,1837,135225,146.43,0.016078520566225052,0.001,135326,73,0.32,1100
1.101600170135498,-23.41864497,1845,135935,138.45,0.0488654226064682,0.001,136036,73,0.32,1110
1.059135913848877,-23.729456039999995,1863,137463,137.01,0.023128502070903778,0.001,137564,73,0.3,1120
0.8274747133255005,-24.573213440000004,1905,140412,146.82,0.030632246285676956,0.001,140513,73,0.31,1130
1.0399188995361328,-24.87509421,1930,142615,151.79,0.022857584059238434,0.001,142716,73,0.27,1140
1.0360662937164307,-23.64732987,1939,143360,140.35,0.02036411687731743,0.001,143461,73,0.3,1150
1.1904325485229492,-23.20918752,1955,144733,138.6,0.021842774003744125,0.001,144834,74,0.34,1160
1.1040573120117188,-23.30370569,1968,145379,139.56,0.08125030249357224,0.001,145480,73,0.33,1170
0.9231526255607605,-23.434943070000003,1990,147185,143.76,0.0235111303627491,0.001,147286,73,0.31,1180
0.8294119834899902,-22.643395379999998,2008,148661,145.44,0.021387610584497452,0.001,148762,74,0.32,1190
1.1786842346191406,-22.96684735,2036,150511,152.86,0.021721016615629196,0.001,150612,73,0.32,1200
1.4036970138549805,-23.237741400000004,2051,151744,158.09,0.04757266491651535,0.001,151845,74,0.3,1210
0.9215422868728638,-23.59332324,2073,153560,160.97,0.02896888740360737,0.001,153661,74,0.33,1220
1.082090139389038,-22.00019186,2087,154731,143.19,0.03083876706659794,0.001,154832,74,0.33,1230
0.8956190347671509,-21.24136465,2108,155962,133.47,0.03205062448978424,0.001,156063,74,0.37,1240
0.9887036085128784,-21.76357597,2120,157013,136.53,0.03688916563987732,0.001,157114,74,0.36,1250
1.091910719871521,-21.26511621000001,2134,158183,134.5,0.016022179275751114,0.001,158284,74,0.36,1260
1.063151478767395,-21.137935270000003,2140,158743,133.64,0.03167526051402092,0.001,158844,74,0.38,1270
0.7825727462768555,-20.81648596,2163,160243,130.58,0.03964714705944061,0.001,160344,74,0.38,1280
0.7797633409500122,-19.88163569,2169,160816,121.55,0.032132044434547424,0.001,160917,74,0.42,1290
0.9120564460754395,-19.79762152,2187,162333,118.22,0.10406248271465302,0.001,162434,74,0.42,1300
0.7546367645263672,-20.436943000000003,2207,164057,123.13,0.028221050277352333,0.001,164158,74,0.42,1310
1.0248169898986816,-19.17934777,2215,164762,112.02,0.03281616419553757,0.001,164863,74,0.4,1320
0.6150525212287903,-19.159714089999998,2243,166321,115.9,0.040334660559892654,0.001,166422,74,0.38,1330
0.6290907859802246,-19.600817499999994,2263,168105,121.43,0.04458456113934517,0.001,168206,74,0.37,1340
0.884212851524353,-19.65563695,2274,169042,120.29,0.08019097149372101,0.001,169143,74,0.36,1350
0.983366847038269,-19.669968310000005,2294,170080,118.97,0.06801873445510864,0.001,170181,74,0.36,1360
0.763031542301178,-20.19892446,2306,171045,123.02,0.054146286100149155,0.001,171146,74,0.37,1370
0.6630089282989502,-20.581224110000004,2320,172316,120.73,0.04107137396931648,0.001,172417,74,0.36,1380
0.816268801689148,-22.177751860000004,2343,174295,134.79,0.05431855469942093,0.001,174396,74,0.32,1390
0.9511767029762268,-21.81579521,2362,175373,130.4,0.08326666802167892,0.001,175474,74,0.31,1400
0.6410676836967468,-22.332809899999997,2384,177289,132.32,0.04206091910600662,0.001,177390,74,0.3,1410
1.056154727935791,-23.457598660000002,2407,179203,144.41,0.0702897310256958,0.001,179304,74,0.33,1420
0.7636252641677856,-22.887151189999994,2424,180224,139.03,0.08689799904823303,0.001,180325,74,0.36,1430
0.5913305282592773,-22.607100710000005,2444,181838,137.33,0.0676620751619339,0.001,181939,74,0.37,1440
0.7235497832298279,-22.527294290000004,2458,183041,139.99,0.06669359654188156,0.001,183142,74,0.39,1450
0.5286965370178223,-22.426850940000005,2467,183783,137.03,0.045547276735305786,0.001,183884,74,0.38,1460
0.6712319850921631,-22.02805972,2474,184360,133.15,0.0699639767408371,0.001,184461,74,0.36,1470
0.6018543839454651,-21.6174812,2493,185528,132.12,0.05963798612356186,0.001,185629,74,0.36,1480
0.44373950362205505,-19.84765795,2498,185959,116.64,0.06044437736272812,0.001,186060,74,0.38,1490
0.5466349124908447,-19.88088034,2511,187040,116.67,0.05971045419573784,0.001,187141,74,0.38,1500
0.5294317007064819,-18.587345640000002,2524,188130,108.41,0.07444654405117035,0.001,188231,74,0.4,1510
0.6487666368484497,-18.53518102,2544,189859,106.56,0.09550949931144714,0.001,189960,74,0.35,1520
0.8467028737068176,-18.185681680000002,2559,190599,103.75,0.05964338034391403,0.001,190700,74,0.34,1530
0.5319753289222717,-18.27635522,2577,192135,102.97,0.0769260972738266,0.001,192236,74,0.34,1540
0.712935745716095,-18.14566901,2590,193262,102.21,0.06678512692451477,0.001,193363,74,0.32,1550
0.5919346213340759,-18.9581525,2615,194954,111.71,0.07566776126623154,0.001,195055,74,0.3,1560
0.7203245759010315,-19.5932049,2631,196341,119.81,0.12584079802036285,0.001,196442,74,0.31,1570
0.42116886377334595,-19.22515763,2640,197122,115.94,0.0973866730928421,0.001,197223,74,0.3,1580
0.4399861991405487,-22.2400447,2683,199937,139.78,0.037862665951251984,0.001,200038,74,0.3,1590
0.4121592044830322,-22.117969819999995,2693,200789,137.49,0.08051445335149765,0.001,200890,74,0.3,1600
0.4278148412704468,-21.687214230000006,2702,201569,134.39,0.0517897829413414,0.001,201670,74,0.31,1610
0.4160810708999634,-21.028862129999997,2718,202864,130.05,0.0901896208524704,0.001,202965,74,0.31,1620
0.39006370306015015,-21.45743662,2734,204180,135.81,0.10613913834095001,0.001,204281,74,0.32,1630
0.2023671567440033,-21.223592699999994,2763,206180,140.45,0.07189298421144485,0.001,206281,74,0.3,1640
0.12831823527812958,-21.657495370000003,2782,207750,144.88,0.07142999023199081,0.001,207851,74,0.3,1650
0.34509700536727905,-20.53328804,2789,208303,133.49,0.06419941782951355,0.001,208404,74,0.33,1660
0.7050517797470093,-20.457654090000002,2806,209723,133.82,0.10166779160499573,0.001,209824,74,0.31,1670
0.3846145272254944,-20.444310799999997,2827,211009,138.87,0.09497882425785065,0.001,211110,74,0.34,1680
0.5294979214668274,-19.619217059999997,2856,213528,135.91,0.05104314535856247,0.001,213629,74,0.32,1690
0.809430718421936,-20.148408019999998,2880,214916,141.27,0.08332636952400208,0.001,215017,74,0.3,1700
0.6828383803367615,-20.75749331,2892,215912,143.43,0.04519015550613403,0.001,216013,74,0.29,1710
0.49347057938575745,-20.54983064,2902,216791,139.27,0.06112589314579964,0.001,216892,74,0.3,1720
0.7186241149902344,-20.310062329999997,2910,217478,132.98,0.050397634506225586,0.001,217579,74,0.3,1730
0.7721983194351196,-20.256108089999998,2928,219002,128.22,0.08843319863080978,0.001,219103,74,0.32,1740
0.4947253465652466,-19.829238810000003,2949,220071,123.21,0.06379535794258118,0.001,220172,74,0.34,1750
0.599925696849823,-20.440248649999997,2962,221196,128.93,0.08517415821552277,0.001,221297,74,0.3,1760
0.6064651012420654,-21.221609969999996,2984,223168,134.45,0.050685979425907135,0.001,223269,74,0.3,1770
0.847787618637085,-22.6445552,3020,225601,145.92,0.07062683999538422,0.001,225702,74,0.28,1780
0.9065428376197815,-21.879462439999998,3041,227444,139.16,0.04419901594519615,0.001,227545,74,0.3,1790
0.8204644322395325,-21.31547366,3053,228463,135.47,0.039268266409635544,0.001,228564,74,0.32,1800
0.604148268699646,-20.61624042,3060,229024,131.12,0.1989816576242447,0.001,229125,74,0.31,1810
1.035890817642212,-20.660765660000003,3079,230193,134.02,0.08209387958049774,0.001,230294,74,0.34,1820
1.030548095703125,-21.241617579999996,3092,231307,138.29,0.057514071464538574,0.001,231408,74,0.32,1830
0.8861404657363892,-20.509639269999997,3105,232420,134.18,0.06873120367527008,0.001,232521,74,0.31,1840
0.8983300924301147,-20.045652129999997,3111,232962,128.91,0.04572082310914993,0.001,233063,74,0.31,1850
1.060614824295044,-20.54147194,3129,234428,132.32,0.05394638702273369,0.001,234529,74,0.36,1860
0.5647381544113159,-20.270431340000002,3156,236420,132.52,0.05910469591617584,0.001,236521,74,0.4,1870
0.8476889133453369,-19.5688192,3173,237842,122.41,0.06273838132619858,0.001,237943,74,0.39,1880
0.9627703428268433,-19.272738,3191,239384,119.4,0.05273249000310898,0.001,239485,75,0.37,1890
0.8133804798126221,-19.25784578,3212,240423,119.6,0.07685281336307526,0.001,240524,74,0.37,1900
0.8546006679534912,-19.478875440000003,3221,241149,121.25,0.058565933257341385,0.001,241250,74,0.39,1910
0.8977365493774414,-19.8628516,3240,242812,126.19,0.19829592108726501,0.001,242913,74,0.37,1920
0.9271062016487122,-19.667488750000004,3254,244007,127.0,0.05789071321487427,0.001,244108,75,0.39,1930
0.9371131658554077,-19.721277080000004,3262,244726,123.06,0.05427086353302002,0.001,244827,75,0.38,1940
0.7727557420730591,-21.284975190000004,3292,246649,136.87,0.04320008307695389,0.001,246750,74,0.35,1950
1.0667763948440552,-21.400242979999998,3316,248585,141.57,0.043914634734392166,0.001,248686,74,0.32,1960
1.0434331893920898,-22.636620469999997,3357,251317,148.97,0.06048070266842842,0.001,251418,74,0.31,1970
1.1064013242721558,-23.09098484,3376,252914,150.72,0.06630612909793854,0.001,253015,74,0.34,1980
0.8266321420669556,-23.361882229999996,3391,254138,147.54,0.039797343313694,0.001,254239,74,0.37,1990
1.0258262157440186,-23.78177211,3411,255488,150.65,0.07522082328796387,0.001,255589,74,0.38,2000
1.3399662971496582,-24.837281899999997,3429,256963,158.14,0.07027839124202728,0.001,257064,74,0.38,2010
1.1140179634094238,-25.209841710000006,3454,259079,162.67,0.06267158687114716,0.001,259180,75,0.4,2020
0.9187182784080505,-25.184038190000006,3478,260126,161.19,0.05496994033455849,0.001,260227,74,0.39,2030
0.8990250825881958,-25.81389181,3496,261645,169.19,0.08897820860147476,0.001,261746,74,0.4,2040
0.9709498286247253,-24.516670970000003,3508,262613,159.64,0.03966405615210533,0.001,262714,74,0.42,2050
0.9737244844436646,-23.765963659999997,3520,263656,150.71,0.04120901599526405,0.001,263757,74,0.46,2060
1.203155279159546,-21.888455490000002,3534,264776,134.59,0.07914222776889801,0.001,264877,74,0.44,2070
0.9630663394927979,-20.679898180000006,3551,265854,129.4,0.0679793432354927,0.001,265955,74,0.43,2080
0.9511181116104126,-19.74924111,3564,266942,128.04,0.04441814869642258,0.001,267043,74,0.46,2090
0.88848876953125,-19.737888719999997,3581,268418,129.3,0.041344478726387024,0.001,268519,74,0.45,2100
1.069171667098999,-19.54307229,3605,269939,129.76,0.031324923038482666,0.001,270040,74,0.43,2110
0.9864997267723083,-19.11717642,3625,271706,126.27,0.06474569439888,0.001,271807,74,0.41,2120
1.0041587352752686,-19.50678076,3644,273285,131.59,0.0694449245929718,0.001,273386,75,0.41,2130
1.0049312114715576,-19.40969244,3668,274901,132.56,0.10268338769674301,0.001,275002,74,0.41,2140
1.192183017730713,-19.80845735,3681,276086,134.73,0.08395960927009583,0.001,276187,75,0.43,2150
1.1359872817993164,-20.04546284,3695,277283,136.27,0.06934031844139099,0.001,277384,75,0.38,2160
1.294128179550171,-20.27554973,3707,278259,134.83,0.0885200947523117,0.001,278360,75,0.39,2170
1.1575274467468262,-21.00201437,3725,279794,139.4,0.049016036093235016,0.001,279895,75,0.41,2180
1.0440666675567627,-21.154561430000005,3745,281134,141.92,0.08412596583366394,0.001,281235,75,0.34,2190
1.2893929481506348,-21.637192680000002,3774,283498,150.8,0.1378929167985916,0.001,283599,75,0.33,2200
1.0741455554962158,-22.115447709999998,3800,285047,151.08,0.06846051663160324,0.001,285148,75,0.36,2210
1.0895119905471802,-21.64592422,3814,286313,146.07,0.08439398556947708,0.001,286414,75,0.37,2220
1.2173460721969604,-21.41665707,3831,287803,145.18,0.10454472154378891,0.001,287904,75,0.4,2230
1.2056515216827393,-20.811606480000002,3843,288804,139.03,0.04814478009939194,0.001,288905,75,0.38,2240
1.0936737060546875,-21.214478809999996,3870,290778,146.92,0.06751208007335663,0.001,290879,75,0.34,2250
1.0494669675827026,-21.47620887,3887,292218,149.35,0.1305893063545227,0.001,292319,75,0.37,2260
0.9603859782218933,-21.163750229999994,3896,293028,147.69,0.09164796024560928,0.001,293129,75,0.37,2270
1.2903319597244263,-20.26987749,3905,293802,140.08,0.05529509112238884,0.001,293903,75,0.37,2280
1.014816164970398,-20.26828891,3927,294920,137.86,0.04940725117921829,0.001,295021,75,0.43,2290
1.037147045135498,-20.506137329999998,3943,296340,128.42,0.1110222339630127,0.001,296441,75,0.42,2300
1.0128306150436401,-19.28551548,3952,297057,120.1,0.0531601719558239,0.001,297158,75,0.41,2310
1.0156254768371582,-19.6766635,3969,298504,121.91,0.11120134592056274,0.001,298605,75,0.42,2320
0.7962362766265869,-19.50055603,3982,299648,118.45,0.08266700804233551,0.001,299749,75,0.37,2330
0.8033823370933533,-19.653791889999997,3996,300349,115.45,0.0423213392496109,0.001,300450,75,0.41,2340
0.949181079864502,-20.81928905,4023,302596,118.18,0.11771256476640701,0.001,302697,75,0.43,2350
1.0008866786956787,-20.84317258,4037,303756,115.38,0.048660121858119965,0.001,303857,75,0.43,2360
0.9059624671936035,-22.17114835,4070,305987,129.59,0.05071393772959709,0.001,306088,75,0.44,2370
0.915651798248291,-23.13397588,4093,308029,142.27,0.27605947852134705,0.001,308130,75,0.46,2380
0.7327020168304443,-23.13180132,4106,309076,141.56,0.11576779931783676,0.001,309177,75,0.4,2390
0.849174439907074,-22.070539800000002,4125,310089,137.49,0.1129126325249672,0.001,310190,75,0.43,2400
0.8988174200057983,-23.723290100000003,4154,312487,154.3,0.03945544362068176,0.001,312588,75,0.39,2410
1.0350041389465332,-23.924865360000002,4177,314411,159.07,0.04387948289513588,0.001,314512,75,0.38,2420
1.1023783683776855,-24.124344850000004,4207,316275,166.27,0.0597526878118515,0.001,316376,75,0.39,2430
1.159353494644165,-24.42290816,4224,317763,174.14,0.03388379514217377,0.001,317864,75,0.41,2440
1.144477128982544,-22.78809052,4236,318775,161.79,0.07786522805690765,0.001,318876,75,0.43,2450
1.6448450088500977,-22.71203717,4269,320706,169.5,0.1045941635966301,0.001,320807,75,0.41,2460
1.1925463676452637,-21.675668090000002,4287,322231,162.44,0.031497277319431305,0.001,322332,75,0.39,2470
1.1726422309875488,-20.99230542,4301,323314,152.85,0.09994221478700638,0.001,323415,75,0.35,2480
1.0145981311798096,-21.46825308,4316,324612,155.36,0.04859646409749985,0.001,324713,75,0.38,2490
1.4087839126586914,-21.715102990000002,4338,326120,160.31,0.05499006807804108,0.001,326221,75,0.42,2500
1.2071598768234253,-19.98969742,4346,326783,142.96,0.038407035171985626,0.001,326884,75,0.48,2510
1.191098690032959,-19.623151080000003,4364,328301,138.9,0.03927885740995407,0.001,328402,75,0.5,2520
1.2399848699569702,-19.28408681,4375,329260,129.85,0.0644230768084526,0.001,329361,75,0.54,2530
1.110013484954834,-19.675787290000002,4404,330933,131.7,0.04162978380918503,0.001,331034,75,0.5,2540
1.1434035301208496,-19.49388469,4417,332040,132.65,0.03983405977487564,0.001,332141,75,0.51,2550
1.2154163122177124,-19.582402130000002,4433,333435,127.29,0.2297191619873047,0.001,333536,75,0.53,2560
1.3534367084503174,-19.79655615,4460,335044,128.13,0.05465588718652725,0.001,335145,75,0.56,2570
1.1211507320404053,-20.45277647,4479,336635,133.21,0.03807511180639267,0.001,336736,75,0.61,2580
1.2795273065567017,-20.966658279999997,4502,338625,140.13,0.049313828349113464,0.001,338726,75,0.63,2590
1.0875167846679688,-20.863347129999998,4529,340124,140.04,0.11070860922336578,0.001,340225,75,0.63,2600
1.0131829977035522,-21.566249350000007,4548,341760,149.77,0.04633364826440811,0.001,341861,75,0.62,2610
1.080011248588562,-22.68804349,4576,344215,159.14,0.12902230024337769,0.001,344316,75,0.59,2620
1.0896942615509033,-23.467373549999998,4608,346200,169.4,0.11136466264724731,0.001,346301,75,0.53,2630
1.0548927783966064,-23.36024539,4625,347611,166.78,0.04785020276904106,0.001,347712,75,0.54,2640
1.2918956279754639,-23.887999599999997,4647,349447,174.07,0.07779958844184875,0.001,349548,75,0.54,2650
1.0371825695037842,-23.75935481,4676,351045,176.1,0.09175886958837509,0.001,351146,75,0.53,2660
0.9711650013923645,-23.635644000000003,4691,352341,172.97,0.02554546855390072,0.001,352442,75,0.54,2670
1.0674282312393188,-22.61141292,4702,353264,166.29,0.07435465604066849,0.001,353365,75,0.54,2680
1.191352128982544,-22.774856430000003,4734,355258,166.33,0.040382515639066696,0.001,355359,75,0.51,2690
0.8391040563583374,-23.133181280000002,4754,356901,167.77,0.08171936124563217,0.001,357002,75,0.47,2700
1.2732436656951904,-22.91821647,4770,358294,165.34,0.05145440995693207,0.001,358395,75,0.47,2710
1.3014092445373535,-22.122246310000005,4796,359908,156.93,0.1048172265291214,0.001,360009,75,0.49,2720
1.550028920173645,-21.956469419999998,4815,361617,154.17,0.028499748557806015,0.001,361718,75,0.53,2730
0.9647413492202759,-22.12903152,4835,363264,156.53,0.04521492123603821,0.001,363365,75,0.52,2740
1.0749002695083618,-22.08179209,4852,364730,152.83,0.08200440555810928,0.001,364831,75,0.51,2750
1.4842908382415771,-23.319451110000003,4880,366712,156.67,0.07320131361484528,0.001,366813,75,0.51,2760
1.153855562210083,-23.509579560000002,4899,368234,158.93,0.045620981603860855,0.001,368335,75,0.51,2770
1.128955602645874,-23.948854500000003,4915,369574,163.1,0.04590723663568497,0.001,369675,75,0.45,2780
1.128430962562561,-22.19096829,4930,370095,148.37,0.028065379709005356,0.001,370196,75,0.51,2790
1.2380666732788086,-21.696974540000006,4942,371043,141.42,0.07558145374059677,0.001,371144,75,0.53,2800
1.2227153778076172,-21.374187619999997,4957,372313,140.19,0.05311046540737152,0.001,372414,75,0.53,2810
1.258311152458191,-20.710362760000002,4970,373392,134.84,0.043716657906770706,0.001,373493,75,0.53,2820
1.4311978816986084,-20.119819749999998,4983,374486,128.69,0.033190637826919556,0.001,374587,75,0.55,2830
1.104689598083496,-19.64012705,5005,375749,124.85,0.040922824293375015,0.001,375850,75,0.59,2840
1.1574313640594482,-19.69910351,5022,377141,124.11,0.06867556273937225,0.001,377242,75,0.58,2850
1.1987886428833008,-18.624984370000004,5044,378963,122.51,0.03284866362810135,0.001,379064,75,0.57,2860
1.0968410968780518,-17.57022832,5051,379557,113.23,0.0421835333108902,0.001,379658,75,0.56,2870
1.4466052055358887,-17.482022819999997,5071,380848,112.74,0.031782105565071106,0.001,380949,75,0.61,2880
1.3301222324371338,-18.591081289999998,5089,382330,122.35,0.03969939798116684,0.001,382431,75,0.57,2890
1.2462477684020996,-18.38337142,5101,383363,123.2,0.05613740533590317,0.001,383464,75,0.58,2900
1.1908291578292847,-18.327991129999997,5114,384438,121.25,0.03165388107299805,0.001,384539,75,0.55,2910
1.4074252843856812,-21.15832781,5163,387468,140.76,0.04376143962144852,0.001,387569,75,0.52,2920
1.2448776960372925,-21.4247764,5184,389238,147.52,0.03343825414776802,0.001,389339,75,0.5,2930
1.2172985076904297,-23.273998689999996,5216,391396,156.47,0.03905336558818817,0.001,391497,75,0.46,2940
1.2261569499969482,-22.82437006,5230,392545,154.04,0.04034788906574249,0.001,392646,75,0.46,2950
1.1565190553665161,-24.04296947,5242,393556,145.93,0.043069686740636826,0.001,393657,75,0.47,2960
1.2483670711517334,-25.389188240000003,5273,395652,160.95,0.05086434632539749,0.001,395753,75,0.46,2970
0.9898352026939392,-25.942750050000004,5294,397452,166.04,0.04533905163407326,0.001,397553,75,0.45,2980
1.430401086807251,-25.906163199999995,5318,399419,170.89,0.033581171184778214,0.001,399520,75,0.45,2990
1.2792315483093262,-26.494335690000003,5341,400990,176.27,0.06587255001068115,0.001,401091,75,0.45,3000
1.1447429656982422,-27.04195488,5359,402522,180.84,0.05115619674324989,0.001,402623,75,0.48,3010
1.3624558448791504,-25.52838094,5387,404858,173.9,0.027184154838323593,0.001,404959,75,0.5,3020
1.339627981185913,-24.87335778999999,5401,405504,162.66,0.046616554260253906,0.001,405605,75,0.5,3030
1.3570252656936646,-23.763984880000002,5423,407459,160.63,0.0611833781003952,0.001,407560,75,0.52,3040
1.1494956016540527,-23.707218410000007,5437,408617,160.72,0.021686209365725517,0.001,408718,75,0.51,3050
1.3269692659378052,-22.729708679999998,5472,410911,173.55,0.03955893963575363,0.001,411012,75,0.49,3060
1.415124535560608,-22.431216909999993,5494,412699,170.47,0.05513688549399376,0.001,412800,75,0.5,3070
1.3946799039840698,-21.931587070000006,5514,414353,169.01,0.10289723426103592,0.001,414454,75,0.5,3080
1.458227515220642,-21.57100875,5537,415525,161.06,0.05071272328495979,0.001,415626,75,0.51,3090
1.3866243362426758,-20.707778259999994,5544,416165,151.75,0.03947718068957329,0.001,416266,75,0.5,3100
1.408947467803955,-20.61474879,5560,417463,149.41,0.04350265860557556,0.001,417564,75,0.49,3110
1.211907148361206,-18.97130082,5568,418184,133.26,0.07820634543895721,0.001,418285,75,0.53,3120
1.4130998849868774,-20.410135159999996,5599,420227,147.23,0.049039363861083984,0.001,420328,75,0.53,3130
