#{"t_start": 1778042111.1141067, "env_id": "YaskawaGP7ReachPyBullet-Default-v0"}
r,l,t
-13.705581,46,2066.142958
-5.468705,29,2066.507014
-5.316147,44,2067.093101
-10.497762,47,2067.699075
-7.181866,36,2068.167822
-5.133517,29,2068.532845
-7.879668,41,2069.104768
-11.106316,53,2069.790961
-13.045037,52,2070.446424
-13.305503,52,2071.083999
-7.32165,36,2071.526063
-3.557065,24,2071.833451
-3.626008,28,2072.188533
-10.450803,45,2072.748006
-12.130967,44,2073.307399
-9.212079,41,2073.812256
-12.621771,47,2074.399773
-6.969998,60,2075.151161
-9.701023,41,2075.650982
-2.91327,22,2075.919785
-2.422718,20,2076.169478
-2.968552,29,2076.59047
-4.538499,33,2076.994249
-10.91384,44,2077.530813
-7.899446,37,2077.991072
-7.367407,37,2078.462625
-7.906805,37,2078.933366
-2.920966,22,2079.20183
-14.426585,78,2080.175328
-2.305328,20,2080.417257
-2.724961,21,2080.682367
-9.797337,45,2081.250695
-7.025991,68,2082.103172
-10.001148,56,2082.842198
-25.874117,242,2085.795409
-3.843584,27,2086.121375
-4.648468,27,2086.454484
-5.697294,29,2086.821825
-4.83669,30,2087.183936
-9.675311,43,2087.717273
-17.715466,136,2089.400454
-11.105155,43,2089.946507
-6.756306,36,2090.390786
-11.936834,74,2091.352247
-10.896679,56,2092.03839
-8.305863,37,2092.493701
-13.124436,69,2093.334725
-12.186521,50,2093.973198
-5.128198,28,2094.316288
-7.061151,34,2094.722907
-10.865957,47,2095.299091
-3.70152,23,2095.591093
-2.676624,22,2095.869349
-4.171288,25,2096.176968
-12.125111,49,2096.778015
-7.903978,39,2097.262473
-12.830306,58,2097.962153
-10.019176,48,2098.557745
-10.331302,55,2099.284824
-7.855678,39,2099.759286
-7.892449,36,2100.20045
-9.000372,44,2100.771585
-7.441208,54,2101.443264
-7.215483,37,2101.92802
-7.431668,35,2102.362715
-5.949884,42,2102.87417
-9.093803,44,2103.414757
-9.605777,46,2103.976616
-7.257459,35,2104.401903
-10.490702,45,2104.997349
-15.537011,53,2105.694968
-15.404754,83,2106.664258
-12.378146,50,2107.290096
-11.345552,47,2107.882512
-10.671045,51,2108.520829
-14.114315,50,2109.134165
-6.998371,34,2109.552585
-8.027731,53,2110.192928
-12.592065,51,2110.819475
-14.791548,50,2111.473986
-14.768049,57,2112.206504
-17.284031,228,2115.00346
-9.203032,39,2115.491021
-9.691995,43,2116.050327
-3.174919,23,2116.334202
-9.816614,42,2116.848825
-8.677899,77,2117.840889
-8.644703,41,2118.340669
-12.059263,80,2119.309848
-3.218021,25,2119.636983
-13.173035,48,2120.212467
-6.223521,34,2120.637616
-5.920503,33,2121.056068
-10.515492,47,2121.621352
-7.463939,36,2122.065166
-12.502407,52,2122.701984
-7.930836,38,2123.158566
-12.668646,51,2123.805432
-10.461372,48,2124.395423
-7.041367,38,2124.878281
-13.568958,48,2125.516406
-4.809127,30,2125.892235
-5.013174,31,2126.270869
-8.533798,41,2126.764807
-16.371019,58,2127.465931
-7.251433,38,2127.927728
-11.046007,48,2128.514978
-12.322433,53,2129.157914
-7.671484,46,2129.716739
-7.46442,37,2130.175932
-15.785625,86,2131.232383
-11.540241,46,2131.803048
-7.481899,39,2132.279977
-8.270022,38,2132.739604
-5.799048,11,2132.876099
-13.443602,55,2133.541771
-11.633415,46,2134.099431
-9.224156,41,2134.644556
-9.402415,39,2135.135628
-5.369191,30,2135.499967
-3.70105,26,2135.826096
-15.79095,98,2137.015237
-11.403404,45,2137.57203
-9.594944,44,2138.105608
-10.798321,49,2138.711957
-2.173369,20,2138.951317
-13.24607,68,2139.78288
-11.329723,49,2140.376466
-6.427731,33,2140.791636
-13.600899,56,2141.514733
-5.381044,30,2141.922613
-16.909213,88,2143.150412
-8.116079,41,2143.698197
-8.204603,51,2144.382396
-10.608518,41,2144.877682
-13.988815,59,2145.599387
-13.42238,73,2146.482932
-8.134999,42,2146.996506
-9.484541,48,2147.576003
-13.614513,55,2148.23322
-11.108701,48,2148.811361
-5.548039,33,2149.215883
-12.28097,51,2149.839914
-8.238896,50,2150.449706
-10.051726,45,2151.031113
-14.873887,52,2151.649597
-16.853231,300,2155.348656
-11.268529,45,2155.910076
-8.894719,39,2156.372006
-8.846087,39,2156.882309
-2.440606,21,2157.117234
-5.972793,33,2157.5033
-7.142957,38,2157.929701
-13.739161,56,2158.561899
-8.981208,42,2159.03215
-6.784507,35,2159.427853
-3.542253,24,2159.696331
-3.672129,26,2159.990957
-10.882166,48,2160.54126
-6.930106,35,2160.959942
-4.873478,28,2161.281079
-13.101548,48,2161.83956
-7.512962,41,2162.314363
-5.258529,32,2162.682451
-10.927851,41,2163.159232
-5.867417,30,2163.507331
-10.527243,51,2164.108795
-7.438843,40,2164.566362
-11.810734,44,2165.080986
-4.615023,26,2165.377426
-15.473756,53,2166.001525
-7.049155,33,2166.398329
-11.999387,54,2167.019115
-9.163878,57,2167.682178
-5.251431,28,2168.008545
-18.086206,68,2168.787314
-6.654199,33,2169.168797
-12.844748,52,2169.771224
-8.029278,37,2170.209051
-9.447821,44,2170.732646
-5.417556,34,2171.150373
-6.081239,32,2171.536884
-9.191123,44,2172.048341
-11.054492,44,2172.559059
-10.618055,41,2173.071932
-11.898319,49,2173.636992
-12.899873,51,2174.231408
-11.269022,48,2174.794631
-6.789046,33,2175.222193
-7.941957,36,2175.65302
-9.564337,42,2176.148335
-12.0828,51,2176.764121
-7.900915,43,2177.274272
-12.154104,44,2177.800209
-7.470888,47,2178.342787
-14.609492,56,2179.004305
-9.345919,44,2179.51663
-8.913106,38,2179.983096
-12.866092,52,2180.609343
-5.777026,32,2180.987492
-13.75105,47,2181.553509
-10.996949,43,2182.058365
-7.217252,36,2182.475608
-6.582498,32,2182.851696
-4.669708,27,2183.177824
-14.667848,56,2183.81746
-12.398018,44,2184.364772
-3.918547,26,2184.674069
-9.358742,38,2185.175728
-8.529111,42,2185.69343
-2.454884,19,2185.919944
-5.841274,34,2186.327765
-13.336981,52,2186.932121
-10.392438,120,2188.342978
-4.128964,26,2188.647309
-4.841428,43,2189.153955
-11.815302,48,2189.70794
-7.258347,36,2190.130909
-12.237619,63,2190.854866
-5.854991,31,2191.215854
-11.632296,62,2191.936454
-8.887355,56,2192.640645
-3.788709,25,2192.9372
-3.466398,23,2193.209471
-5.656063,32,2193.579483
-8.188241,41,2194.047588
-16.943098,133,2195.606898
-10.796877,47,2196.152416
-10.430065,45,2196.690574
-13.938496,78,2197.595143
-16.107636,53,2198.206635
-4.067285,44,2198.725157
-4.692875,31,2199.086405
-6.796911,37,2199.514927
-5.503891,31,2199.874849
-3.339159,23,2200.147115
-9.553644,50,2200.73127
-10.319839,55,2201.386997
-10.770209,48,2201.963204
-10.058842,46,2202.500883
-5.871264,36,2202.924237
-8.996825,41,2203.418397
-8.300515,36,2203.855972
-14.483626,51,2204.45276
-9.776033,56,2205.114646
-5.622139,29,2205.44736
-36.513472,300,2209.025141
-12.264127,48,2209.565697
-29.45259,300,2213.528253
-10.213569,47,2214.233367
-9.277607,53,2214.962416
-41.6233,300,2218.738663
-14.419055,49,2219.319802
-11.414702,49,2219.889279
-12.782661,53,2220.510312
-6.305503,33,2220.914338
-31.867523,300,2224.510244
-9.318706,53,2225.139521
-2.017276,18,2225.354265
-37.690685,300,2228.968672
-3.246516,24,2229.249286
-4.998488,29,2229.605655
-7.534458,34,2230.004927
-11.022364,49,2230.577933
-18.12737,214,2233.09791
-2.418451,20,2233.332953
-12.156983,92,2234.448143
-5.478375,33,2234.84631
-13.243448,82,2235.807166
-23.649024,300,2239.369588
-11.007696,55,2240.022398
-22.144232,300,2243.641287
-23.956931,179,2245.744748
-5.375085,31,2246.095773
-7.010557,48,2246.702328
-10.682402,66,2247.46118
-15.058708,84,2248.411407
-9.432527,40,2248.905087
-4.99086,27,2249.252485
-6.600475,33,2249.638431
-13.574,47,2250.162494
-5.113443,58,2250.832162
-15.446932,76,2251.74607
-10.919348,42,2252.238752
-12.537615,67,2253.037907
-11.249938,51,2253.611838
-5.912344,34,2253.988002
-3.446616,23,2254.254996
-3.699994,10,2254.37671
-10.233296,52,2254.97086
-7.115742,38,2255.412668
-9.044107,45,2255.940314
-7.138748,35,2256.374144
-12.31418,43,2256.91786
-13.090193,55,2257.548553
-9.441721,38,2257.981895
-6.999259,34,2258.367474
-8.38092,35,2258.77689
-5.939734,56,2259.430523
-5.741592,41,2259.930703
-4.410717,38,2260.372486
-8.307163,40,2260.845111
-13.085224,148,2262.542922
-13.371856,52,2263.139839
-15.590405,66,2263.904
-8.582531,36,2264.39366
-6.260298,32,2264.752012
-5.032785,28,2265.086332
-3.327974,22,2265.338598
-6.958917,37,2265.754911
-6.765874,37,2266.17155
-7.668486,39,2266.673497
-10.891937,47,2267.215869
-13.947881,74,2268.060766
-5.247642,34,2268.457703
-10.361516,74,2269.282073
-8.223434,43,2269.770199
-17.034045,158,2271.624413
-7.337109,42,2272.137838
-10.738676,47,2272.688365
-9.759728,38,2273.121442
-1.956387,18,2273.333839
-11.626817,58,2273.986665
-13.055003,48,2274.547555
-7.120834,36,2274.990069
-4.300386,15,2275.16653
-9.049855,44,2275.706427
-4.428702,26,2276.002637
-20.45423,109,2277.335104
-14.575309,101,2278.465923
-7.573798,78,2279.374119
-11.895096,71,2280.238559
-2.14197,18,2280.438025
-16.360884,54,2281.043622
-9.186253,42,2281.517507
-7.827858,35,2281.931342
-6.544565,32,2282.311326
-10.496463,60,2283.019272
-17.247321,208,2285.405244
-13.710253,75,2286.292956
-9.982693,47,2286.827796
-9.933377,63,2287.600786
-4.535926,26,2287.894059
-9.895154,59,2288.588845
-5.469497,29,2288.952657
-4.233234,45,2289.471106
-9.805348,45,2289.978196
-3.455232,26,2290.275089
-50.967863,300,2293.721557
-5.287519,54,2294.339341
-4.509688,30,2294.67269
-8.754392,37,2295.162692
-4.991637,29,2295.508745
-5.083668,31,2295.876025
-14.130194,73,2296.725551
-10.210377,56,2297.376505
-9.880549,67,2298.151871
-7.691494,35,2298.563975
-16.32728,150,2300.305471
-17.859499,72,2301.146036
-8.164494,35,2301.593825
-8.303096,40,2302.07942
-6.683928,32,2302.505154
-14.93506,48,2303.072844
-21.441536,300,2306.736383
-2.38261,21,2306.989706
-7.714918,40,2307.461104
-14.967806,51,2308.072354
-2.573749,21,2308.317888
-7.48543,39,2308.783986
-6.954688,35,2309.19586
-14.854933,55,2309.888392
-6.475018,26,2310.19956
-5.496444,29,2310.538127
-5.310241,28,2310.868076
-8.278584,44,2311.393624
-13.489278,49,2311.978142
-8.35474,47,2312.523696
-9.950214,44,2313.052457
-7.954923,40,2313.519156
-4.559697,31,2313.883413
-16.917472,92,2314.993026
-5.315859,30,2315.344062
-13.955672,204,2317.811582
-13.796131,52,2318.421285
-15.188349,53,2319.063672
-7.492289,64,2319.83103
-9.518645,72,2320.655746
-12.20634,47,2321.185193
-5.963416,31,2321.532664
-11.557251,212,2324.066424
-7.394113,38,2324.568879
-9.608949,38,2325.006267
-8.926456,37,2325.424173
-4.05015,28,2325.740916
-12.459186,52,2326.329153
-11.121072,48,2326.901758
-11.747781,44,2327.412343
-8.713001,40,2327.878556
-8.439936,47,2328.445
-4.437254,30,2328.791403
-4.007103,37,2329.232506
-9.011594,42,2329.728755
-3.126273,25,2330.023138
-6.243249,35,2330.430119
-2.300732,19,2330.651528
-11.501012,60,2331.36196
-3.280608,24,2331.644093
-4.55422,26,2331.955292
-6.527404,39,2332.455015
-6.404673,34,2332.861956
-4.09444,25,2333.154168
-8.246589,61,2333.889834
-3.673781,26,2334.208951
-10.57356,40,2334.697442
-12.687911,52,2335.337562
-13.732431,88,2336.421422
-14.810876,81,2337.422555
-7.898443,35,2337.839469
-5.891785,30,2338.215535
-5.244762,10,2338.35142
-17.359923,94,2339.4427
-13.092158,52,2340.033004
-8.429063,39,2340.502226
-4.919564,10,2340.623585
-7.420975,33,2341.027481
-7.460961,34,2341.444366
-9.071382,58,2342.138836
-2.570578,22,2342.414072
-4.303983,28,2342.768187
-2.424627,28,2343.11609
-6.934212,69,2344.022313
-6.562362,35,2344.444376
-4.386052,26,2344.760098
-11.933331,61,2345.498559
-6.145789,34,2345.915319
-16.769551,87,2346.942905
-15.412079,83,2347.910697
-7.891027,37,2348.366598
-10.595191,65,2349.156471
-4.985545,31,2349.520969
-11.832551,51,2350.110751
-5.136989,30,2350.4536
-5.722294,33,2350.859847
-21.755437,300,2354.567833
-5.404712,16,2354.752975
-2.556181,19,2354.969396
-14.866642,51,2355.560336
-13.983844,54,2356.201295
-13.438689,48,2356.765121
-3.343611,23,2357.034544
-27.421579,132,2358.600005
-18.00684,110,2359.964176
-11.837519,43,2360.462843
-8.412202,41,2360.955934
-4.644313,27,2361.270924
-11.277932,51,2361.876873
-8.172709,36,2362.29634
-6.054222,34,2362.700818
-10.229557,67,2363.488717
-6.531103,33,2363.890661
-12.580363,69,2364.685944
-16.565713,55,2365.307378
-4.947347,27,2365.626398
-14.125575,51,2366.227819
-6.948405,63,2367.009481
-11.117557,49,2367.609156
-4.872725,33,2368.003808
-9.679474,42,2368.501899
-7.161004,35,2368.915213
-4.491788,29,2369.255372
-10.092958,41,2369.749805
-9.881785,41,2370.242799
-2.947963,23,2370.511057
-13.313068,47,2371.062507
-3.769702,27,2371.381565
-12.032106,85,2372.372673
-3.900313,27,2372.699001
-3.179846,22,2372.955345
-9.043446,39,2373.40455
-14.231216,50,2374.027092
-8.021539,40,2374.516197
-15.57439,52,2375.146511
-12.652419,48,2375.729863
-10.769146,44,2376.26953
-2.414179,20,2376.514874
-5.52557,44,2377.055405
-5.723139,43,2377.586266
-4.992005,31,2377.959078
-7.212525,36,2378.399365
-8.170473,35,2378.827745
-12.005989,46,2379.400026
-6.413619,32,2379.799658
-10.423328,42,2380.321515
-9.519885,40,2380.802469
-11.235788,59,2381.581298
-1.749203,17,2381.793062
-5.165452,30,2382.157027
-3.814148,27,2382.511049
-8.645971,37,2382.966899
-4.678479,29,2383.320921
-8.923214,43,2383.85377
-10.248613,40,2384.339442
-12.314102,51,2384.954825
-9.966612,42,2385.476362
-12.555018,45,2386.017936
-14.423469,53,2386.672186
-9.377362,58,2387.390841
-14.971732,78,2388.346813
-10.859236,48,2388.983843
-3.310512,22,2389.250913
-12.553152,48,2389.844147
-9.352995,45,2390.384618
-15.691282,89,2391.483048
-12.591308,46,2392.044341
-6.078384,34,2392.449548
-12.259466,48,2393.038713
-3.360723,22,2393.309303
-6.449087,34,2393.725553
-6.291634,35,2394.151992
-2.606827,21,2394.405283
-3.53665,25,2394.725615
-13.633362,55,2395.392901
-9.778402,44,2395.920621
-5.68818,30,2396.333125
-18.762614,101,2397.576469
-6.521684,33,2397.97793
-4.930999,41,2398.469347
-8.772129,37,2398.923557
-11.245208,54,2399.586711
-8.809289,42,2400.08837
-8.602959,41,2400.592916
-9.751741,50,2401.206178
-8.4553,43,2401.736789
-6.824077,34,2402.155639
-1.94407,18,2402.370937
-14.497796,72,2403.277571
-6.128162,31,2403.649547
-4.233864,27,2403.984136
-8.976239,40,2404.481841
-8.992828,37,2404.935656
-12.122966,44,2405.483063
-10.428491,64,2406.267231
-4.53773,29,2406.621794
-3.60491,26,2406.939966
-5.089673,17,2407.158359
-8.409172,42,2407.675086
-9.860895,46,2408.226679
-1.900708,17,2408.433126
-7.384231,38,2408.892897
-8.34449,41,2409.397548
-10.201662,48,2409.981808
-3.689762,25,2410.282005
-13.107287,50,2410.893786
-7.525955,35,2411.375087
-7.721236,39,2411.8663
-9.014382,44,2412.397883
-11.844395,50,2413.005036
-2.447265,20,2413.250348
-12.1899,51,2413.867102
-8.874185,45,2414.413556
-4.926295,30,2414.793478
-13.18229,54,2415.458857
-3.003168,24,2415.763044
-10.28157,66,2416.584243
-10.10405,39,2417.067949
-7.278853,36,2417.526023
-8.241596,41,2418.020892
-8.661622,37,2418.48458
-6.848578,33,2418.892822
-7.436058,37,2419.338672
-10.841642,42,2419.87051
-7.181944,37,2420.326291
-7.54103,34,2420.73799
-3.785671,25,2421.04218
-9.310482,44,2421.593972
-8.616531,41,2422.095158
-12.141354,49,2422.747218
-5.886389,31,2423.121218
-13.163675,45,2423.673343
-7.193142,37,2424.117128
-5.463798,31,2424.503406
-4.929955,31,2424.875628
-9.837323,47,2425.442199
-9.933663,45,2426.013216
-15.022802,66,2426.825154
-7.173445,37,2427.280935
-4.650046,30,2427.657972
-14.938338,76,2428.586991
-7.288527,38,2429.050338
-4.890022,27,2429.377569
-9.10384,40,2429.884752
-3.884419,26,2430.202904
-11.14777,46,2430.765939
-11.478376,42,2431.282969
-1.888277,18,2431.553116
-9.225098,38,2432.016824
-3.674603,28,2432.359905
-4.759645,29,2432.716966
-9.542425,39,2433.181819
-6.975288,33,2433.591723
-3.973198,24,2433.900423
-6.155288,34,2434.305151
-4.716044,16,2434.49564
-5.191096,30,2434.870984
-6.503278,15,2435.065464
-7.788863,36,2435.499585
-3.660378,34,2435.928549
-12.840619,53,2436.593324
-6.214321,50,2437.214613
-6.336997,32,2437.606409
-11.19541,51,2438.268656
-6.723652,37,2438.730815
-13.59,65,2439.577425
-3.379593,25,2439.882162
-12.355302,68,2440.732916
-4.507042,27,2441.069415
-2.95801,30,2441.442601
-7.645927,35,2441.880832
-11.680802,50,2442.486179
-5.934057,30,2442.864377
-4.762157,28,2443.2175
-14.422961,51,2443.842771
-9.978858,51,2444.47696
-11.46109,46,2445.047085
-3.030123,40,2445.524808
-10.907308,46,2446.096617
-4.369369,29,2446.509513
-6.252137,52,2447.146867
-6.14971,31,2447.533797
-7.0379,33,2447.94872
-2.680625,23,2448.229274
-9.51448,45,2448.77479
-2.05549,19,2449.007927
-19.279295,82,2450.024593
-1.787731,17,2450.23116
-12.796856,56,2450.930218
-10.839172,41,2451.428316
-13.895399,73,2452.31125
-7.120912,33,2452.733093
-5.244389,28,2453.071189
-15.144798,111,2454.514574
-9.401314,37,2454.981325
-9.754636,46,2455.564291
-25.056716,300,2459.32516
-9.543687,44,2459.920807
-13.805138,64,2460.679778
-6.485334,32,2461.046569
-14.313024,65,2461.774067
-8.027569,52,2462.382377
-10.367536,46,2462.910981
-17.778589,95,2464.039364
-2.615444,23,2464.311664
-13.07174,53,2464.921018
-12.499287,50,2465.505319
-4.272657,35,2465.906553
-5.712548,31,2466.258184
-5.556313,34,2466.650165
-5.36732,29,2467.035351
-6.038378,53,2467.676741
-13.22847,54,2468.329124
-2.223574,18,2468.554651
-4.001538,25,2468.863985
-4.108128,25,2469.176064
-9.182937,38,2469.635886
-11.262702,48,2470.221014
-14.662408,62,2470.932067
-14.349556,78,2471.837129
-7.621919,39,2472.291653
-14.858504,81,2473.282132
-2.050221,18,2473.50357
-8.914574,48,2474.109807
-2.266954,19,2474.387066
-19.1521,104,2475.622717
-5.574191,34,2476.023671
-15.191949,55,2476.642382
-11.055864,43,2477.140114
-3.46929,34,2477.536056
-8.943638,46,2478.085124
-6.909796,44,2478.650974
-11.616975,44,2479.151454
-2.83237,27,2479.463792
-5.203441,30,2479.809069
-15.330024,75,2480.667011
-7.724703,37,2481.111371
-13.587316,48,2481.672229
-5.337399,29,2482.037248
-12.933446,50,2482.643366
-11.001163,49,2483.2289
-10.111275,39,2483.702662
-10.107558,43,2484.193499
-3.761166,25,2484.496512
-9.486667,44,2485.025187
-7.938296,36,2485.453773
-11.300795,44,2485.98166
-4.069373,29,2486.3406
-11.520059,64,2487.093459
-9.698432,44,2487.654639
-9.682734,59,2488.339837
-5.575573,33,2488.713527
-2.981031,23,2489.014972
-10.504557,47,2489.554559
-8.60817,39,2490.019493
-11.513126,48,2490.574613
-6.077737,37,2491.003325
-16.540207,68,2491.806216
-10.077039,39,2492.268659
-15.787984,56,2492.922103
-10.34663,46,2493.457162
-13.830972,56,2494.124904
-6.403775,35,2494.528798
-12.799734,79,2495.456625
-7.012526,34,2495.859515
-7.301221,38,2496.31198
-6.79596,32,2496.689939
-7.629994,34,2497.090799
-5.761901,30,2497.45256
-6.421323,33,2497.834667
-17.219904,111,2499.146228
-8.724917,43,2499.656863
-4.356278,30,2500.01291
-11.326139,42,2500.513571
-7.225417,33,2500.917714
-12.22006,52,2501.524233
-5.558369,30,2501.878109
-10.533121,47,2502.444435
-15.979376,85,2503.434435
-5.932478,30,2503.785878
-7.263802,39,2504.300274
-8.507386,36,2504.732077
-3.511521,30,2505.099245
-9.816291,46,2505.674082
-15.427149,57,2506.384438
-3.492615,23,2506.6764
-4.300783,29,2507.027516
-2.491283,23,2507.311785
-6.166121,30,2507.68154
-2.823006,33,2508.084925
-4.041455,25,2508.401109
-2.701467,19,2508.635453
-8.419086,41,2509.126976
-7.947595,36,2509.577768
-7.221962,33,2509.98424
-4.05814,34,2510.395141
-10.184345,39,2510.879408
-4.021062,30,2511.241828
-4.731941,27,2511.576118
-10.799932,45,2512.126443
-8.043755,37,2512.590319
-6.239295,35,2513.026325
-6.542666,19,2513.263719
-8.858878,44,2513.818181
-10.346925,40,2514.300603
-6.363126,32,2514.71322
-7.781424,36,2515.156336
-2.903383,24,2515.44656
-3.179589,25,2515.745601
-2.781385,20,2515.980007
-8.83735,42,2516.508111
-3.197342,24,2516.808207
-13.237336,52,2517.451933
-5.332527,28,2517.809692
-9.136287,38,2518.272834
-4.800136,27,2518.596967
-7.234884,33,2519.000611
-14.393315,53,2519.656749
-7.603204,34,2520.074228
-4.108728,26,2520.380574
-9.117124,44,2520.931174
-12.431847,71,2521.792711
-11.09001,45,2522.337552
-14.367285,66,2523.207288
-12.511146,44,2523.740368
-16.961924,88,2524.820758
-5.334404,30,2525.18511
-11.569633,75,2526.104405
-8.155156,36,2526.557076
-13.72162,53,2527.197756
-8.838113,39,2527.674045
-11.352119,45,2528.222965
-3.864345,24,2528.516726
-13.280414,53,2529.197034
-8.324283,37,2529.652003
-6.76311,32,2530.04706
-7.409734,35,2530.528282
-8.427323,37,2530.984307
-2.51855,22,2531.245641
-5.078913,31,2531.620634
-6.061309,33,2532.027084
-10.740366,48,2532.608273
-5.817736,30,2532.982272
-9.209321,38,2533.452562
-14.036166,71,2534.313324
-7.206106,34,2534.72448
-13.9442,48,2535.318168
-14.439525,61,2536.071886
-5.060305,28,2536.414923
-11.712453,48,2537.003181
-7.069671,36,2537.454381
-8.192319,35,2537.880253
-5.410346,29,2538.276196
-14.08517,50,2538.901717
-6.492063,34,2539.319599
-12.883379,45,2539.875906
-10.352772,40,2540.368082
-6.788609,48,2540.95978
-8.886455,37,2541.415693
-4.571325,28,2541.759797
-8.260643,37,2542.212561
-9.859395,39,2542.691063
-10.207202,46,2543.26281
-12.701563,52,2543.901278
-7.898413,39,2544.369605
-12.660844,48,2544.956197
-10.57196,42,2545.45662
-2.266051,19,2545.727895
-3.689293,24,2546.03948
-9.588807,40,2546.530169
-6.006053,33,2546.931797
-13.011144,51,2547.565102
-14.908695,80,2548.538239
-8.937844,43,2549.070391
-20.43836,300,2552.769243
-8.137036,38,2553.240297
-8.89827,46,2553.847672
-7.879438,35,2554.284425
-13.755713,54,2554.943663
-4.691309,27,2555.277576
-6.281252,34,2555.690444
-4.527016,31,2556.068329
-2.539243,22,2556.340021
-9.181077,38,2556.81173
-3.691363,26,2557.131747
-5.726872,39,2557.609344
-11.679911,69,2558.446992
-9.340317,39,2558.935705
-7.564566,38,2559.396472
-6.891949,38,2559.860232
-4.090172,27,2560.194911
-11.660764,45,2560.750425
-9.704762,44,2561.32309
-11.232996,76,2562.26161
-5.622263,35,2562.702297
-3.843619,25,2563.007293
-5.775056,34,2563.418203
-2.854132,21,2563.674816
-4.808581,27,2563.997952
-6.774302,34,2564.408298
-6.994477,34,2564.820221
-5.55034,32,2565.205358
-7.17211,34,2565.609023
-4.260848,25,2565.925687
-9.893472,46,2566.494933
-4.144651,26,2566.815087
-13.924611,57,2567.492534
-12.760398,75,2568.405271
-2.573468,20,2568.645889
-10.597826,48,2569.277733
-12.165512,49,2569.878124
-11.797235,44,2570.41001
-6.299802,35,2570.837851
-4.466714,42,2571.355455
-14.984154,53,2572.005886
-11.079118,49,2572.603337
-7.404142,35,2573.038499
-13.120384,48,2573.640888
-14.327587,53,2574.296567
-2.577244,20,2574.544005
-6.124467,32,2574.930399
-11.352861,50,2575.540869
-3.960552,25,2575.847079
-14.768613,77,2576.842776
-8.06531,36,2577.272861
-4.798306,30,2577.640575
-8.592113,41,2578.137506
-4.561721,26,2578.446983
-15.491685,49,2579.040136
-24.990831,300,2582.731235
-3.64577,37,2583.192002
-4.771673,29,2583.544621
-11.269437,42,2584.066144
-15.170946,77,2585.01422
-14.253055,49,2585.614585
-7.967738,36,2586.049616
-6.02704,30,2586.409835
-9.155624,44,2586.963584
-11.254719,50,2587.596775
-14.92778,52,2588.245471
-10.09575,42,2588.768669
-7.564893,37,2589.231357
-5.06425,31,2589.610369
-8.30868,41,2590.159509
-10.295829,42,2590.658396
-13.356863,56,2591.303612
-2.787993,22,2591.561763
-8.233753,36,2591.989472
-3.837133,24,2592.28967
-11.293233,50,2592.890971
-10.874787,41,2593.395541
-16.926311,104,2594.683128
-8.397696,56,2595.425847
-3.467816,27,2595.776954
-3.705931,16,2595.97102
-7.663566,36,2596.404893
-6.501424,34,2596.825791
-5.747597,39,2597.294056
-11.98428,50,2597.923118
-6.238195,40,2598.415602
-10.120906,46,2598.980577
-13.695188,52,2599.621877
-6.950797,34,2600.05019
-5.445731,29,2600.410489
-10.352388,40,2600.903472
-2.884108,21,2601.163573
-13.338515,55,2601.842761
-15.728978,87,2602.999719
-3.263446,23,2603.283181
-5.647123,35,2603.707134
-5.294459,28,2604.049746
-6.599208,32,2604.445654
-8.158343,40,2604.927666
-10.213491,46,2605.489226
-15.55784,68,2606.341093
-11.464817,50,2606.946836
-14.074409,61,2607.695438
-7.542382,40,2608.189346
-7.611081,35,2608.610764
-2.62301,21,2608.872737
-13.69832,50,2609.483267
-10.158874,46,2610.04676
-2.213398,20,2610.348816
-8.441561,36,2610.808481
-14.465699,80,2611.791946
-14.487296,79,2612.750637
-4.366085,29,2613.107477
-2.918765,21,2613.365091
-7.362158,49,2613.963652
-6.545485,32,2614.385287
-12.612358,51,2615.037388
-9.834062,65,2615.790651
-4.516528,26,2616.143355
-10.161878,46,2616.672379
-9.358653,43,2617.165026
-8.867121,46,2617.694682
-16.774613,88,2618.681446
-13.614614,71,2619.505656
-15.824888,52,2620.122476
-8.820795,42,2620.624211
-4.300555,30,2620.991199
-9.835549,61,2621.772959
-7.659964,41,2622.265696
-10.769048,48,2622.851686
-4.864999,31,2623.222692
-2.659091,21,2623.466511
-10.745697,42,2623.954725
-3.141044,22,2624.206053
-13.133834,51,2624.790678
-6.98282,37,2625.222165
-5.676482,43,2625.731832
-7.267148,38,2626.176687
-12.594508,66,2626.962664
-8.48495,38,2627.409312
-12.786523,53,2628.038826
-13.575691,99,2629.198694
-8.260058,42,2629.688562
-12.118284,53,2630.363288
-10.485735,53,2630.979793
-8.462245,42,2631.475842
-5.167065,31,2631.845825
-14.533871,77,2632.743777
-14.115814,58,2633.414773
-9.607731,39,2633.876509
-10.011508,60,2634.583173
-11.272439,50,2635.161243
-2.179023,20,2635.398866
-11.678131,49,2635.971457
-7.957025,38,2636.417275
-5.075219,27,2636.740382
-13.214009,60,2637.510903
-4.327848,27,2637.838996
-8.764097,38,2638.290537
-3.869606,31,2638.684758
-4.38585,25,2638.987947
-4.733327,29,2639.338011
-4.849298,31,2639.699544
-7.44586,38,2640.147547
-8.757289,41,2640.632221
-4.151117,27,2640.955358
-4.483302,33,2641.337797
-5.609287,33,2641.720543
-10.843045,81,2642.711729
-8.490658,38,2643.172563
-3.028397,24,2643.462336
-5.041686,31,2643.839359
-7.061892,33,2644.232208
-7.598852,38,2644.722088
