rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,time/fps,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,rollout/success_rate,time/time_elapsed,train/learning_rate
-10.344688610000002,61.6,1.379077434539795,81,228535,0.0027702171355485916,4000,228434,0.76,2788,0.001
-9.979152399999998,58.7,1.431147813796997,81,228979,0.004128049593418837,4010,228878,0.77,2793,0.001
-10.375110260000001,61.93,1.518296241760254,81,229785,0.0022373900283128023,4020,229684,0.75,2803,0.001
-10.539795109999998,65.54,1.4551646709442139,81,230604,0.014904930256307125,4030,230503,0.74,2813,0.001
-10.875709480000001,67.65,1.459902048110962,81,231156,0.011630740948021412,4040,231055,0.74,2820,0.001
-10.567943610000002,65.02,1.502173900604248,81,231684,0.0020641556475311518,4050,231583,0.78,2827,0.001
-10.733284020000001,63.85,1.4915640354156494,81,232134,0.0070241764187812805,4060,232033,0.76,2832,0.001
-10.666373930000002,63.6,1.5962283611297607,81,232701,0.002240784466266632,4070,232600,0.79,2839,0.001
-10.816348960000001,64.19,1.3745641708374023,81,233225,0.002005003858357668,4080,233124,0.8,2846,0.001
-10.343133089999998,60.28,1.6410510540008545,81,233603,0.0039641521871089935,4090,233502,0.83,2850,0.001
-10.01215523,55.34,1.5779681205749512,81,234069,0.008167311549186707,4100,233968,0.87,2856,0.001
-10.05418824,55.49,1.4932384490966797,81,234528,0.004053018055856228,4110,234427,0.89,2862,0.001
-9.82488184,52.43,1.4085581302642822,81,235028,0.013251712545752525,4120,234927,0.91,2868,0.001
-9.48056212,48.24,1.6547369956970215,81,235428,0.0070022717118263245,4130,235327,0.92,2873,0.001
-9.320714950000001,47.0,1.6189892292022705,81,235856,0.0023047777358442545,4140,235755,0.93,2878,0.001
-9.269664259999999,45.6,1.4556927680969238,81,236244,0.012454653158783913,4150,236143,0.93,2883,0.001
-9.04231221,44.94,1.5439815521240234,81,236628,0.001416488317772746,4160,236527,0.97,2888,0.001
-8.833732080000003,43.89,1.5523762702941895,81,237090,0.025548055768013,4170,236989,0.97,2894,0.001
-8.76025696,43.62,1.5425227880477905,81,237587,0.0023188379127532244,4180,237486,0.99,2900,0.001
-8.82614825,43.91,1.5141150951385498,81,237994,0.00253533897921443,4190,237893,0.98,2905,0.001
-8.69305005,43.69,1.5371359586715698,81,238438,0.0017489035381004214,4200,238337,0.99,2910,0.001
-8.885868490000002,44.68,1.4083101749420166,81,238996,0.008557448163628578,4210,238895,0.98,2917,0.001
-8.73654731,44.12,1.4646672010421753,81,239440,0.004094667732715607,4220,239339,0.98,2923,0.001
-8.90288181,44.64,1.4424896240234375,81,239892,0.0038510975427925587,4230,239791,0.98,2929,0.001
-9.026888580000001,44.36,1.5959322452545166,81,240292,0.007984449155628681,4240,240191,0.98,2934,0.001
-9.183045510000001,44.95,1.5840251445770264,81,240739,0.005255646072328091,4250,240638,0.97,2939,0.001
-9.07631372,44.64,1.4517604112625122,81,241092,0.0018231339054182172,4260,240991,0.96,2943,0.001
-8.822173529999999,43.38,1.573147177696228,81,241428,0.009908532723784447,4270,241327,0.95,2947,0.001
-8.50048854,41.8,1.4919416904449463,81,241767,0.00994247104972601,4280,241666,0.95,2951,0.001
-8.44195722,41.56,1.494277000427246,81,242150,0.0030213436111807823,4290,242049,0.95,2956,0.001
-8.36336552,40.6,1.4045543670654297,81,242498,0.00865856185555458,4300,242397,0.94,2960,0.001
-8.36163381,39.85,1.5253257751464844,81,242981,0.0014917983207851648,4310,242880,0.93,2966,0.001
-8.5691494,39.97,1.4915918111801147,81,243437,0.003119343426078558,4320,243336,0.93,2972,0.001
-8.30865839,39.01,1.4174706935882568,81,243793,0.002246710006147623,4330,243692,0.93,2976,0.001
-8.272438240000001,39.0,1.2678592205047607,81,244192,0.0020372471772134304,4340,244091,0.93,2981,0.001
-8.121574099999998,38.24,1.5367341041564941,81,244563,0.010712976567447186,4350,244462,0.92,2986,0.001
-8.1918793,38.59,1.4874074459075928,81,244951,0.00217003608122468,4360,244850,0.92,2991,0.001
-8.326928759999998,39.31,1.598641276359558,81,245359,0.0023273886181414127,4370,245258,0.93,2996,0.001
-8.70839222,40.55,1.4808170795440674,81,245822,0.005063386633992195,4380,245721,0.91,3002,0.001
-8.93710725,42.35,1.6140220165252686,81,246385,0.006844831630587578,4390,246284,0.92,3009,0.001
-9.033299649999998,43.72,1.536499261856079,81,246870,0.004257592372596264,4400,246769,0.93,3015,0.001
-8.849913839999997,43.45,1.5607879161834717,81,247326,0.002526313066482544,4410,247225,0.94,3020,0.001
-8.89762213,45.43,1.689574122428894,81,247980,0.008975449949502945,4420,247879,0.93,3028,0.001
-8.86940024,45.77,1.7377063035964966,81,248370,0.005436575505882502,4430,248269,0.93,3033,0.001
-8.93317129,45.83,1.655914306640625,81,248775,0.0029735788702964783,4440,248674,0.93,3038,0.001
-8.89877443,45.85,1.564097285270691,81,249148,0.004434145055711269,4450,249047,0.95,3043,0.001
-8.894153510000002,46.39,1.5835882425308228,81,249590,0.004578004125505686,4460,249489,0.96,3048,0.001
-9.05821547,46.5,1.641727089881897,81,250009,0.0036265577655285597,4470,249908,0.96,3054,0.001
-8.872368889999999,46.53,1.535976767539978,81,250475,0.0074212271720170975,4480,250374,0.98,3059,0.001
-8.91886996,47.83,1.6849682331085205,81,251168,0.0023176120594143867,4490,251067,0.98,3068,0.001
-8.990431560000001,48.26,1.4031696319580078,81,251696,0.0058980779722332954,4500,251595,0.98,3075,0.001
-8.72916878,47.63,1.3988938331604004,81,252089,0.0023486404679715633,4510,251988,0.98,3079,0.001
-8.76847945,46.51,1.519644021987915,81,252631,0.0024096230044960976,4520,252530,0.99,3086,0.001
-8.939708860000001,46.83,1.5577383041381836,81,253053,0.0037008728832006454,4530,252952,0.99,3091,0.001
-8.95184389,48.71,1.5031335353851318,81,253646,0.0020460900850594044,4540,253545,0.99,3099,0.001
-8.978097839999998,49.51,1.468228816986084,81,254099,0.005260830745100975,4550,253998,0.97,3104,0.001
-9.071616310000001,49.38,1.619201898574829,81,254528,0.0024688593111932278,4560,254427,0.95,3110,0.001
-9.02907396,49.78,1.4855233430862427,81,254987,0.0021591626573354006,4570,254886,0.94,3115,0.001
-8.989126930000001,49.28,1.4976269006729126,81,255403,0.007420897949486971,4580,255302,0.93,3121,0.001
-8.749107389999999,46.83,1.5592650175094604,81,255851,0.003777631325647235,4590,255750,0.93,3126,0.001
-8.60063919,44.95,1.499100923538208,81,256191,0.002905419562011957,4600,256090,0.91,3130,0.001
-8.66214943,44.72,1.4063470363616943,81,256561,0.0019332582596689463,4610,256460,0.92,3135,0.001
-8.32560394,43.36,1.5599949359893799,81,256967,0.0032825651578605175,4620,256866,0.92,3140,0.001
-8.30296399,43.66,1.5942555665969849,81,257419,0.005093777552247047,4630,257318,0.91,3145,0.001
-8.2634468,41.84,1.4105790853500366,81,257830,0.004599466919898987,4640,257729,0.9,3151,0.001
-8.215691780000002,41.12,1.4408814907073975,81,258211,0.0015999325551092625,4650,258110,0.91,3155,0.001
-8.19344188,41.01,1.4736278057098389,81,258629,0.0031569954007864,4660,258528,0.92,3160,0.001
-8.09137062,40.69,1.5548033714294434,81,259056,0.0026108818128705025,4670,258955,0.93,3166,0.001
-8.03067285,40.65,1.4346203804016113,81,259468,0.004406677559018135,4680,259367,0.93,3171,0.001
-7.85284142,39.68,1.5565717220306396,81,259819,0.005229852627962828,4690,259718,0.93,3175,0.001
-8.070704860000001,41.17,1.8452398777008057,81,260308,0.00944550521671772,4700,260207,0.94,3181,0.001
-8.310721480000002,41.99,1.603985071182251,81,260760,0.013702500611543655,4710,260659,0.94,3186,0.001
-8.14409563,41.27,1.4461283683776855,81,261094,0.007316997274756432,4720,260993,0.94,3191,0.001
-7.972872769999999,40.53,1.487722396850586,81,261472,0.005474516190588474,4730,261371,0.95,3195,0.001
-8.06866284,42.01,1.6589012145996094,81,262031,0.004493625834584236,4740,261930,0.94,3202,0.001
-8.371088259999999,42.74,1.3968167304992676,81,262485,0.005604797508567572,4750,262384,0.94,3208,0.001
-8.467858099999999,43.32,1.734635829925537,81,262961,0.0021931068040430546,4760,262860,0.95,3214,0.001
-8.73932504,43.89,1.6143580675125122,81,263445,0.0061479900032281876,4770,263344,0.94,3219,0.001
-8.91266878,44.38,1.5922648906707764,81,263906,0.0029232760425657034,4780,263805,0.95,3225,0.001
-9.11539685,45.24,1.5826807022094727,81,264343,0.012080398388206959,4790,264242,0.95,3230,0.001
-8.79000952,43.8,1.6276636123657227,81,264688,0.004274520091712475,4800,264587,0.96,3235,0.001
-8.872994830000001,44.14,1.563703179359436,81,265174,0.0032157734967768192,4810,265073,0.95,3241,0.001
-9.15605126,45.42,1.4191455841064453,81,265636,0.002390087815001607,4820,265535,0.95,3246,0.001
-9.15854124,45.13,1.5575156211853027,81,265985,0.003642619587481022,4830,265884,0.94,3251,0.001
-9.259259759999999,45.13,1.5487701892852783,81,266544,0.002310717012733221,4840,266443,0.95,3257,0.001
-9.093869239999998,45.16,1.4387540817260742,81,267001,0.0029350752010941505,4850,266900,0.96,3263,0.001
-8.98903466,45.84,1.4822964668273926,81,267545,0.0033239610493183136,4860,267444,0.96,3270,0.001
-8.902608710000003,46.38,1.6921889781951904,81,268083,0.016050666570663452,4870,267982,0.97,3276,0.001
-8.736303930000002,45.96,1.482187032699585,81,268502,0.0014939885586500168,4880,268401,0.96,3281,0.001
-8.584404229999999,45.24,1.5050735473632812,81,268867,0.005131400190293789,4890,268766,0.96,3286,0.001
-8.75534944,46.47,1.6474930047988892,81,269335,0.0034536123275756836,4900,269234,0.96,3292,0.001
-8.585060760000001,45.7,1.6773362159729004,81,269744,0.006772349588572979,4910,269643,0.97,3297,0.001
-8.66752038,47.65,1.4029245376586914,81,270401,0.0035437848418951035,4920,270300,0.96,3305,0.001
-8.82768609,48.2,1.5310274362564087,81,270805,0.0031349000055342913,4930,270704,0.96,3310,0.001
-8.57717184,46.95,1.4975049495697021,81,271239,0.002880915068089962,4940,271138,0.96,3315,0.001
-8.528705599999999,47.16,1.5369709730148315,81,271717,0.003355732187628746,4950,271616,0.96,3321,0.001
-8.67820943,46.72,1.5084807872772217,81,272217,0.002188804093748331,4960,272116,0.93,3327,0.001
-8.4910181,45.4,1.6978917121887207,81,272623,0.0034368420019745827,4970,272522,0.93,3332,0.001
-8.68678738,48.02,1.5242586135864258,81,273304,0.0025206119753420353,4980,273203,0.91,3340,0.001
-8.617187459999998,47.77,1.47334623336792,81,273644,0.006312062498182058,4990,273543,0.9,3345,0.001
-8.3754166,46.22,1.7163599729537964,81,273957,0.006517485249787569,5000,273856,0.89,3348,0.001
-8.36334462,46.48,1.5417485237121582,81,274392,0.005191167816519737,5010,274291,0.88,3354,0.001
-8.15665956,44.05,1.4598064422607422,81,274806,0.0030716361943632364,5020,274705,0.87,3359,0.001
-8.2867434,44.67,1.655440330505371,81,275272,0.0032082919497042894,5030,275171,0.87,3365,0.001
-8.349048459999999,45.1,1.5242937803268433,81,275749,0.0020526053849607706,5040,275648,0.87,3371,0.001
-8.287041760000001,43.89,1.4048917293548584,81,276106,0.01002955250442028,5050,276005,0.86,3375,0.001
-8.32980255,47.63,1.6544885635375977,81,276980,0.004411118105053902,5060,276879,0.87,3386,0.001
-8.342809979999998,48.57,1.8515870571136475,81,277480,0.003180134342983365,5070,277379,0.87,3392,0.001
-7.959822399999999,45.15,1.4718666076660156,81,277819,0.00813803356140852,5080,277718,0.9,3396,0.001
-8.349338620000003,48.48,1.599839210510254,81,278492,0.0029125192668288946,5090,278391,0.89,3404,0.001
-8.808009729999998,50.78,1.4180221557617188,81,279035,0.0019204613054171205,5100,278934,0.89,3411,0.001
-8.89365291,50.46,1.6142754554748535,81,279438,0.006180050317198038,5110,279337,0.88,3416,0.001
-8.802965370000003,51.12,1.5801526308059692,81,279918,0.003902898635715246,5120,279817,0.9,3422,0.001
-8.76129763,50.77,1.4276783466339111,81,280349,0.002034318633377552,5130,280248,0.89,3427,0.001
-8.91114016,50.82,1.721808910369873,81,280831,0.004005179740488529,5140,280730,0.87,3433,0.001
-9.07076547,53.17,1.62502920627594,81,281423,0.009659511968493462,5150,281322,0.88,3441,0.001
-8.889153440000001,49.3,1.670226812362671,81,281910,0.005799588747322559,5160,281809,0.9,3447,0.001
-8.75853259,47.59,1.6901662349700928,81,282239,0.007702577393501997,5170,282138,0.9,3451,0.001
-9.00259022,47.8,1.5280786752700806,81,282599,0.0029316493310034275,5180,282498,0.89,3455,0.001
-9.22104895,50.42,1.5023961067199707,81,283534,0.0033568348735570908,5190,283433,0.88,3467,0.001
-9.006364439999999,49.1,1.5528619289398193,81,283945,0.0023101638071238995,5200,283844,0.89,3472,0.001
-8.995148060000002,49.67,1.4614911079406738,81,284405,0.0071151768788695335,5210,284304,0.91,3477,0.001
-8.96108885,48.37,1.5369887351989746,81,284755,0.005962101276963949,5220,284654,0.91,3482,0.001
-9.201954429999999,49.32,1.5194697380065918,81,285281,0.002498215762898326,5230,285180,0.92,3488,0.001
-8.85310865,48.08,1.552828073501587,81,285639,0.0047055697068572044,5240,285538,0.95,3493,0.001
-8.763019340000001,46.48,1.5622665882110596,81,286071,0.006734832189977169,5250,285970,0.95,3498,0.001
-8.82400406,46.1,1.6411092281341553,81,286520,0.0021590793039649725,5260,286419,0.94,3504,0.001
-9.071147160000002,47.57,1.5499036312103271,81,286996,0.005650928709656,5270,286895,0.93,3509,0.001
-8.973411419999998,47.77,1.5798569917678833,81,287376,0.0029257023707032204,5280,287275,0.93,3514,0.001
-8.5654631,42.24,1.540698528289795,81,287758,0.0043300543911755085,5290,287657,0.95,3519,0.001
-8.56926624,42.18,1.6103771924972534,81,288163,0.004644735250622034,5300,288062,0.94,3524,0.001
-8.4006788,41.25,1.6268672943115234,81,288530,0.006171020679175854,5310,288429,0.92,3528,0.001
-8.69791401,44.35,1.5680623054504395,81,289190,0.007827705703675747,5320,289089,0.92,3536,0.001
-8.19662611,42.99,1.5870938301086426,81,289580,0.035491906106472015,5330,289479,0.93,3541,0.001
-8.248495070000002,43.47,1.5284457206726074,81,289986,0.004366707988083363,5340,289885,0.93,3546,0.001
-8.53931576,45.1,1.5478408336639404,81,290581,0.007661714218556881,5350,290480,0.93,3554,0.001
-8.407106979999998,44.16,1.6173741817474365,81,290936,0.002694597700610757,5360,290835,0.92,3558,0.001
-8.32212581,44.19,1.5752447843551636,81,291415,0.0033533975947648287,5370,291314,0.93,3564,0.001
-8.388782889999998,44.38,1.4323956966400146,81,291814,0.009921802207827568,5380,291713,0.93,3569,0.001
-8.38901303,44.28,1.7388211488723755,81,292186,0.007225362118333578,5390,292085,0.93,3573,0.001
-8.22161435,43.7,1.5194306373596191,81,292533,0.0026967981830239296,5400,292432,0.93,3578,0.001
-8.04866908,43.39,1.6198296546936035,81,292869,0.003556975396350026,5410,292768,0.94,3582,0.001
-7.994187890000001,40.94,1.4192135334014893,81,293284,0.00468028336763382,5420,293183,0.93,3587,0.001
-8.137746479999999,40.68,1.535853385925293,81,293648,0.003313333261758089,5430,293547,0.91,3591,0.001
-8.143109729999999,40.48,1.7699177265167236,81,294034,0.013257361017167568,5440,293933,0.91,3596,0.001
-7.92519516,39.02,1.6892352104187012,81,294483,0.012847589328885078,5450,294382,0.91,3602,0.001
-7.79433528,39.61,1.544386625289917,81,294897,0.00242563895881176,5460,294796,0.93,3607,0.001
-7.664172679999999,38.39,1.6687366962432861,81,295254,0.0031579378992319107,5470,295153,0.91,3611,0.001
-7.668235659999999,38.79,1.5826008319854736,81,295693,0.002972933929413557,5480,295592,0.92,3617,0.001
-7.587829360000001,39.2,1.5511219501495361,81,296106,0.003714589634910226,5490,296005,0.92,3622,0.001
-7.574779469999999,39.32,1.5362435579299927,81,296465,0.008941828273236752,5500,296364,0.92,3626,0.001
-7.920726439999999,40.15,1.5668190717697144,81,296884,0.010128593072295189,5510,296783,0.93,3631,0.001
-7.868677739999999,40.75,1.506195068359375,81,297359,0.015450934879481792,5520,297258,0.94,3637,0.001
-7.8507522199999995,41.69,1.8254553079605103,81,297817,0.029547179117798805,5530,297716,0.96,3643,0.001
-7.957896750000001,42.13,1.504419207572937,81,298247,0.010925106704235077,5540,298146,0.95,3648,0.001
-8.140215640000001,42.6,1.5636909008026123,81,298743,0.002110190223902464,5550,298642,0.95,3654,0.001
-8.43084013,42.63,1.7060546875,81,299160,0.004468656610697508,5560,299059,0.95,3659,0.001
-8.496221639999998,42.91,1.4574317932128906,81,299545,0.004984230734407902,5570,299444,0.97,3664,0.001
-8.555017829999999,42.76,1.6436517238616943,81,299969,0.007841085083782673,5580,299868,0.96,3669,0.001
-8.56221098,42.26,1.7576533555984497,81,300332,0.008538426831364632,5590,300231,0.96,3674,0.001
-8.77181549,42.51,1.5705333948135376,81,300716,0.005740624852478504,5600,300615,0.96,3679,0.001
-8.6800871,42.28,1.559429407119751,81,301112,0.005723447538912296,5610,301011,0.96,3684,0.001
-8.78085729,42.35,1.6689989566802979,81,301594,0.0031639388762414455,5620,301493,0.94,3689,0.001
-8.91340526,42.16,1.6169517040252686,81,302033,0.0034850584343075752,5630,301932,0.94,3695,0.001
-8.868880529999998,41.67,1.5664317607879639,81,302414,0.005432147532701492,5640,302313,0.94,3700,0.001
-8.678825549999999,41.58,1.5448079109191895,81,302901,0.008931651711463928,5650,302800,0.94,3706,0.001
-8.54084001,41.49,1.4630045890808105,81,303309,0.015314383432269096,5660,303208,0.94,3711,0.001
-8.75790373,42.33,1.4873656034469604,81,303778,0.010168822482228279,5670,303677,0.93,3717,0.001
-8.853253819999999,42.51,1.4936368465423584,81,304220,0.007950300350785255,5680,304119,0.94,3722,0.001
-9.00237764,43.53,1.5441348552703857,81,304685,0.0029885030817240477,5690,304584,0.95,3728,0.001
-9.07391363,44.63,1.5767168998718262,81,305179,0.0035743126645684242,5700,305078,0.96,3734,0.001
-9.109824880000001,44.98,1.6010878086090088,81,305610,0.003120279870927334,5710,305509,0.93,3739,0.001
-8.7225545,43.18,1.5245178937911987,81,305912,0.006944793276488781,5720,305811,0.95,3743,0.001
-8.66938513,42.84,1.4607000350952148,81,306317,0.008700973354279995,5730,306216,0.94,3748,0.001
-8.64814805,44.13,1.3977100849151611,81,306827,0.0036758093629032373,5740,306726,0.95,3754,0.001
-8.69525882,44.35,1.6701459884643555,81,307336,0.004717111587524414,5750,307235,0.94,3760,0.001
-8.70755601,46.11,1.531630039215088,81,307920,0.003553615417331457,5760,307819,0.93,3767,0.001
-8.699493539999999,45.88,1.7753403186798096,81,308366,0.003681840840727091,5770,308265,0.94,3773,0.001
-8.676951809999998,45.77,1.5944256782531738,81,308797,0.005772601813077927,5780,308696,0.94,3778,0.001
-8.721859459999997,46.07,1.6753530502319336,81,309292,0.0036788322031497955,5790,309191,0.94,3784,0.001
-8.61278305,45.76,1.695507526397705,81,309755,0.01241939328610897,5800,309654,0.93,3790,0.001
-8.614971910000001,45.3,1.3476656675338745,81,310140,0.003132177982479334,5810,310039,0.95,3795,0.001
-9.14577221,47.49,1.7033345699310303,81,310661,0.006692186463624239,5820,310560,0.94,3801,0.001
-9.26884957,48.2,1.7233285903930664,81,311137,0.0029722778126597404,5830,311036,0.94,3807,0.001
-9.30075874,47.07,1.6409696340560913,81,311534,0.007271370850503445,5840,311433,0.94,3812,0.001
-9.210554369999999,46.92,1.553067922592163,81,312028,0.002194603206589818,5850,311927,0.94,3818,0.001
-9.013596960000001,44.8,1.319509744644165,81,312400,0.002663426101207733,5860,312299,0.95,3822,0.001
-8.7745387,44.36,1.717183232307434,81,312802,0.015926796942949295,5870,312701,0.95,3827,0.001
-8.6372785,43.68,1.517770528793335,81,313165,0.006380916573107243,5880,313064,0.95,3832,0.001
-8.39723844,42.12,1.5971812009811401,81,313504,0.00751873105764389,5890,313403,0.95,3836,0.001
-8.35476586,41.19,1.6224582195281982,81,313874,0.004104824736714363,5900,313773,0.95,3841,0.001
-8.165666270000001,40.66,1.7658603191375732,81,314206,0.004237535409629345,5910,314105,0.96,3845,0.001
-7.85851402,39.41,1.745365858078003,81,314602,0.006424246355891228,5920,314501,0.96,3850,0.001
-7.78483877,38.45,1.4882322549819946,81,314982,0.0022671965416520834,5930,314881,0.96,3854,0.001
-7.769544840000001,38.27,1.6967263221740723,81,315361,0.005973280407488346,5940,315260,0.96,3859,0.001
-7.700596969999999,37.36,1.5628407001495361,81,315764,0.0029200678691267967,5950,315663,0.97,3864,0.001
-7.9611791499999995,37.62,1.6401628255844116,81,316162,0.0045581781305372715,5960,316061,0.96,3869,0.001
-8.119638819999999,37.88,1.688901662826538,81,316590,0.004178984090685844,5970,316489,0.96,3874,0.001
-8.09966519,37.77,1.636790156364441,81,316942,0.0069605764001607895,5980,316841,0.93,3878,0.001
-8.132249049999999,37.83,1.517193078994751,81,317287,0.0037964212242513895,5990,317186,0.93,3882,0.001
-8.01318912,37.48,1.628867506980896,81,317622,0.01113612949848175,6000,317521,0.93,3887,0.001
-8.17102847,38.19,1.5348005294799805,81,318025,0.005927667487412691,6010,317924,0.93,3892,0.001
-8.32623696,38.32,1.7095005512237549,81,318434,0.004243426490575075,6020,318333,0.92,3897,0.001
-8.10408251,37.88,1.639258861541748,81,318770,0.004401111509650946,6030,318669,0.92,3901,0.001
-8.16452555,38.07,1.5395691394805908,81,319168,0.014347223564982414,6040,319067,0.9,3906,0.001
-8.23359109,37.95,1.61365807056427,81,319559,0.004436329938471317,6050,319458,0.9,3910,0.001
-8.044654750000001,37.63,1.6169650554656982,81,319925,0.005313954781740904,6060,319824,0.91,3915,0.001
-7.978796690000001,37.16,1.7116827964782715,81,320306,0.002318461425602436,6070,320205,0.91,3920,0.001
-8.131197380000001,37.99,1.7134464979171753,81,320741,0.004029484465718269,6080,320640,0.93,3925,0.001
-8.161681289999999,39.13,1.6732662916183472,81,321200,0.007393218111246824,6090,321099,0.92,3930,0.001
-8.166336110000001,39.46,1.5621565580368042,81,321568,0.002738738665357232,6100,321467,0.92,3935,0.001
-8.478712739999999,41.72,1.672447919845581,81,322197,0.002160873031243682,6110,322096,0.92,3943,0.001
-8.44490222,41.91,1.5772359371185303,81,322625,0.004256692714989185,6120,322524,0.94,3948,0.001
-8.49303406,42.33,1.628764033317566,81,323003,0.0031768172048032284,6130,322902,0.94,3953,0.001
-8.63799117,42.73,1.5314269065856934,81,323441,0.006598893087357283,6140,323340,0.96,3958,0.001
-8.68053171,42.8,1.5576517581939697,81,323839,0.00897208508104086,6150,323738,0.96,3963,0.001
-8.67438381,42.41,1.6574304103851318,81,324166,0.007073379121720791,6160,324065,0.95,3967,0.001
-8.50348387,42.25,1.509574294090271,81,324531,0.004449232015758753,6170,324430,0.95,3971,0.001
-8.481707870000001,42.2,1.8171998262405396,81,324961,0.0036789695732295513,6180,324860,0.95,3977,0.001
-8.43333729,41.22,1.6379598379135132,81,325322,0.0044458662159740925,6190,325221,0.96,3981,0.001
-8.662624679999999,41.73,1.6585434675216675,81,325741,0.005179083906114101,6200,325640,0.96,3986,0.001
-8.154702270000001,39.09,1.470874547958374,81,326106,0.008580325171351433,6210,326005,0.96,3991,0.001
-8.194824939999998,39.2,1.6639562845230103,81,326545,0.004953343421220779,6220,326444,0.96,3996,0.001
-8.274700150000001,39.3,1.505128026008606,81,326933,0.0019350833026692271,6230,326832,0.97,4001,0.001
-7.992362020000001,38.77,1.6554710865020752,81,327318,0.008022177964448929,6240,327217,0.95,4006,0.001
-7.9865607999999995,39.04,1.6303799152374268,81,327743,0.005235828459262848,6250,327642,0.95,4011,0.001
-8.1958938,41.82,1.508400559425354,81,328348,0.0076152184046804905,6260,328247,0.94,4018,0.001
-8.516967569999998,44.89,1.735003113746643,81,329020,0.005226948764175177,6270,328919,0.92,4027,0.001
-8.57761562,44.97,1.5140957832336426,81,329458,0.006368598900735378,6280,329357,0.93,4032,0.001
-8.584589309999998,45.32,1.6276752948760986,81,329854,0.0045213038101792336,6290,329753,0.93,4037,0.001
-8.66937126,46.15,1.5495092868804932,81,330356,0.004962418228387833,6300,330255,0.94,4043,0.001
-8.883769840000001,46.8,1.7303824424743652,81,330786,0.004583157133311033,6310,330685,0.93,4048,0.001
-8.508193839999999,45.87,1.5183943510055542,81,331132,0.006183653138577938,6320,331031,0.93,4052,0.001
-8.754399700000002,47.86,1.7300198078155518,81,331719,0.00521148182451725,6330,331618,0.92,4060,0.001
-8.852087160000002,48.25,1.4769041538238525,81,332143,0.0029661711305379868,6340,332042,0.94,4065,0.001
-8.76743772,48.05,1.557474136352539,81,332548,0.002582504414021969,6350,332447,0.93,4070,0.001
-8.7779424,46.31,1.63253915309906,81,332979,0.0025072169955819845,6360,332878,0.95,4075,0.001
-8.47931153,43.17,1.652764081954956,81,333337,0.003151953686028719,6370,333236,0.97,4079,0.001
-8.173805779999999,42.44,1.4964125156402588,81,333702,0.008065169677138329,6380,333601,0.97,4084,0.001
-8.130391809999999,41.74,1.6827805042266846,81,334028,0.006365054287016392,6390,333927,0.97,4088,0.001
-8.1062882,41.64,1.6324845552444458,81,334520,0.0041715893894433975,6400,334419,0.97,4094,0.001
-8.27734367,41.95,1.5582818984985352,81,334981,0.00287914602085948,6410,334880,0.96,4099,0.001
-8.575455629999999,42.95,1.5774465799331665,81,335427,0.002774315420538187,6420,335326,0.95,4104,0.001
-8.38480905,41.24,1.631557822227478,81,335843,0.0041696010157465935,6430,335742,0.96,4109,0.001
-8.47025402,41.36,1.5251950025558472,81,336279,0.012099397368729115,6440,336178,0.95,4115,0.001
-8.31907614,40.86,1.6695008277893066,81,336634,0.003980967216193676,6450,336533,0.95,4119,0.001
-8.373413520000001,41.15,1.4859747886657715,81,337094,0.00483150826767087,6460,336993,0.94,4125,0.001
-8.56473849,41.67,1.6024913787841797,81,337504,0.00959996972233057,6470,337403,0.94,4130,0.001
-8.63174203,41.65,1.4408824443817139,81,337867,0.008631821721792221,6480,337766,0.94,4134,0.001
-8.79848218,42.09,1.6297863721847534,81,338237,0.0031862822361290455,6490,338136,0.94,4139,0.001
-8.576523850000001,40.81,1.6288450956344604,81,338601,0.011293959803879261,6500,338500,0.94,4143,0.001
-8.305548489999998,40.27,1.654026746749878,81,339008,0.004439422395080328,6510,338907,0.96,4148,0.001
-8.28838864,39.72,1.475015640258789,81,339399,0.003201067680492997,6520,339298,0.96,4153,0.001
-8.44351597,40.44,1.5379080772399902,81,339887,0.0034949788823723793,6530,339786,0.95,4159,0.001
-8.25615863,39.75,1.6043130159378052,81,340254,0.006656772457063198,6540,340153,0.95,4164,0.001
-8.629395970000001,43.02,1.6756675243377686,81,340936,0.004496043082326651,6550,340835,0.95,4172,0.001
-8.350963369999999,42.26,1.6208412647247314,81,341320,0.010756280273199081,6560,341219,0.96,4177,0.001
-8.287301059999999,42.07,1.6227905750274658,81,341711,0.0032668225467205048,6570,341610,0.95,4182,0.001
-8.413543270000002,43.16,1.504928469657898,81,342183,0.002505696378648281,6580,342082,0.95,4187,0.001
-8.318996049999999,43.21,1.648219108581543,81,342558,0.00256994622759521,6590,342457,0.95,4192,0.001
-8.40986169,43.99,1.6007497310638428,81,343000,0.003517936449497938,6600,342899,0.94,4198,0.001
-8.478503540000002,44.4,1.57843816280365,81,343448,0.003844726597890258,6610,343347,0.94,4203,0.001
-8.339689499999999,44.27,1.6630104780197144,81,343826,0.003468002425506711,6620,343725,0.94,4208,0.001
-8.14090106,43.46,1.7801475524902344,81,344233,0.004962937440723181,6630,344132,0.95,4213,0.001
-8.23002598,43.78,1.6482003927230835,81,344632,0.003126528114080429,6640,344531,0.96,4218,0.001
-8.16566281,42.65,1.6467688083648682,81,345201,0.004238831344991922,6650,345100,0.97,4225,0.001
-8.444779439999998,43.26,1.5874594449996948,81,345646,0.005964931566268206,6660,345545,0.96,4230,0.001
